time,low95:S:France__all,S:France__all,high95:S:France__all,low95:A:France__all,A:France__all,high95:A:France__all,low95:I:France__all,I:France__all,high95:I:France__all,low95:France__Sentinelles__inc,France__Sentinelles__inc,high95:France__Sentinelles__inc
1,6.23545e+07,6.23549e+07,6.23552e+07,431.74,448.343,464.945,-3712.21,-3701.82,-3691.44,4313.56,4313.86,4314.16
2,6.23553e+07,6.23559e+07,6.23564e+07,-26052.8,-26030.9,-26009,18308.3,18321.7,18335.1,8255.94,8255.95,8255.95
3,6.23562e+07,6.23568e+07,6.23575e+07,-16.4407,7.01222,30.4652,15561.3,15577.7,15594.1,2737.19,2746.48,2755.76
4,6.23571e+07,6.23578e+07,6.23585e+07,-19.7508,4.98291,29.7166,10205.2,10223.6,10242.1,5367,5375.13,5383.26
5,6.23579e+07,6.23588e+07,6.23596e+07,-27.7284,-2.18053,23.3673,5353.47,5372.77,5392.07,4885.34,4891.02,4896.69
6,6.23588e+07,6.23597e+07,6.23606e+07,-43.4792,-17.5051,8.4689,38.9323,58.4363,77.9403,5407.28,5410.46,5413.64
7,6.2357e+07,6.2358e+07,6.23589e+07,-1255.92,-1229.85,-1203.79,4616.3,4635.64,4654.98,6783.02,6783.05,6783.09
8,6.23579e+07,6.23589e+07,6.236e+07,-26.2592,0.181538,26.6223,-86.3426,-66.7022,-47.0618,4800.34,4803.11,4805.88
9,6.15427e+07,6.15438e+07,6.15449e+07,150451,150478,150504,1.95724e+06,1.95724e+06,1.95725e+06,6507,6507,6507
10,6.15331e+07,6.15354e+07,6.15376e+07,150480,152387,154293,1.95774e+06,1.95798e+06,1.95822e+06,6252.42,6407.99,6563.57
11,6.15238e+07,6.15268e+07,6.15299e+07,151586,154300,157014,1.95842e+06,1.95878e+06,1.95914e+06,6291.63,6447.25,6602.86
12,6.15144e+07,6.15182e+07,6.1522e+07,152871,156216,159562,1.95922e+06,1.95971e+06,1.9602e+06,6252.84,6408.49,6564.14
13,6.1505e+07,6.15095e+07,6.1514e+07,154246,158133,162021,1.96012e+06,1.96075e+06,1.96138e+06,6236.2,6391.9,6547.59
14,6.14956e+07,6.15007e+07,6.15058e+07,155679,160053,164428,1.96108e+06,1.96188e+06,1.96267e+06,6249.3,6405.05,6560.79
15,6.14861e+07,6.14918e+07,6.14975e+07,157153,161976,166799,1.96211e+06,1.96309e+06,1.96407e+06,6256.57,6412.37,6568.17
16,6.14764e+07,6.14828e+07,6.14891e+07,158668,163911,169154,1.9632e+06,1.96438e+06,1.96557e+06,6282.56,6438.42,6594.28
17,6.14667e+07,6.14736e+07,6.14806e+07,160214,165855,171497,1.96435e+06,1.96576e+06,1.96717e+06,6293.57,6449.5,6605.44
18,6.14569e+07,6.14644e+07,6.14719e+07,161801,167823,173845,1.96557e+06,1.96722e+06,1.96887e+06,6318.46,6474.47,6630.48
19,6.1447e+07,6.14551e+07,6.14632e+07,163362,169751,176139,1.9669e+06,1.9688e+06,1.9707e+06,6277.83,6433.94,6590.04
20,6.1437e+07,6.14457e+07,6.14544e+07,164948,171691,178434,1.96829e+06,1.97047e+06,1.97264e+06,6292.94,6449.14,6605.34
21,6.14268e+07,6.14361e+07,6.14455e+07,166594,173682,180770,1.96975e+06,1.97221e+06,1.97468e+06,6326.68,6482.99,6639.3
22,6.14166e+07,6.14266e+07,6.14366e+07,168154,175578,183002,1.9713e+06,1.97407e+06,1.97683e+06,6280.62,6437.05,6593.48
23,6.14062e+07,6.14168e+07,6.14274e+07,169810,177564,185317,1.97293e+06,1.976e+06,1.97908e+06,6327.15,6483.71,6640.28
24,6.13957e+07,6.14069e+07,6.14182e+07,171508,179584,187659,1.97464e+06,1.97804e+06,1.98145e+06,6343.18,6499.89,6656.6
25,6.13852e+07,6.13971e+07,6.14089e+07,173123,181516,189909,1.97641e+06,1.98016e+06,1.98391e+06,6318.78,6475.65,6632.52
26,6.13745e+07,6.1387e+07,6.13995e+07,174795,183501,192207,1.97828e+06,1.98238e+06,1.98648e+06,6340.37,6497.41,6654.45
27,6.13634e+07,6.13766e+07,6.13898e+07,176654,185669,194683,1.98029e+06,1.98475e+06,1.98922e+06,6390.65,6547.88,6705.11
28,6.13528e+07,6.13667e+07,6.13805e+07,178143,187463,196782,1.98224e+06,1.98708e+06,1.99193e+06,6312.16,6469.6,6627.04
29,6.1342e+07,6.13566e+07,6.13711e+07,179692,189313,198933,1.98427e+06,1.98951e+06,1.99474e+06,6334.13,6491.78,6649.44
30,6.1331e+07,6.13463e+07,6.13615e+07,181318,191237,201156,1.98641e+06,1.99205e+06,1.99769e+06,6356.81,6514.71,6672.6
31,6.13199e+07,6.13358e+07,6.13517e+07,182965,193179,203394,1.98862e+06,1.99468e+06,2.00073e+06,6368.5,6526.65,6684.79
32,6.13095e+07,6.13261e+07,6.13427e+07,184147,194654,205161,1.99063e+06,1.99711e+06,2.00359e+06,6310.92,6469.34,6627.76
33,6.12987e+07,6.1316e+07,6.13334e+07,185521,196318,207114,1.99279e+06,1.99971e+06,2.00662e+06,6349.38,6508.08,6666.78
34,6.12875e+07,6.13055e+07,6.13236e+07,187092,198176,209260,1.99513e+06,2.0025e+06,2.00986e+06,6384.15,6543.16,6702.16
35,6.1276e+07,6.12947e+07,6.13135e+07,188760,200129,211498,1.99761e+06,2.00543e+06,2.01325e+06,6404.35,6563.69,6723.03
36,6.12642e+07,6.12838e+07,6.13033e+07,190495,202148,213801,2.0002e+06,2.00849e+06,2.01678e+06,6420.55,6580.24,6739.93
37,6.12526e+07,6.12729e+07,6.12932e+07,192095,204030,215965,2.00276e+06,2.01153e+06,2.0203e+06,6417.24,6577.3,6737.37
38,6.12413e+07,6.12624e+07,6.12834e+07,193512,205728,217945,2.00524e+06,2.0145e+06,2.02376e+06,6411.73,6572.19,6732.66
39,6.12302e+07,6.12521e+07,6.12739e+07,194774,207269,219764,2.00763e+06,2.01739e+06,2.02715e+06,6410.22,6571.1,6731.98
40,6.12186e+07,6.12412e+07,6.12638e+07,196281,209053,221826,2.01028e+06,2.02055e+06,2.03082e+06,6440.05,6601.36,6762.68
41,6.12073e+07,6.12307e+07,6.12541e+07,197590,210639,223688,2.0128e+06,2.02359e+06,2.03438e+06,6437.1,6598.88,6760.66
42,6.11955e+07,6.12197e+07,6.12439e+07,199071,212394,225717,2.01553e+06,2.02685e+06,2.03816e+06,6459.59,6621.85,6784.11
43,6.11845e+07,6.12095e+07,6.12346e+07,200161,213757,227353,2.01793e+06,2.02978e+06,2.04164e+06,6446.65,6609.43,6772.2
44,6.11738e+07,6.11996e+07,6.12255e+07,201098,214965,228832,2.02019e+06,2.0326e+06,2.045e+06,6449.08,6612.39,6775.69
45,6.11624e+07,6.1189e+07,6.12157e+07,202339,216475,230612,2.02279e+06,2.03575e+06,2.04871e+06,6477.11,6640.96,6804.81
46,6.11506e+07,6.11781e+07,6.12056e+07,203703,218107,232511,2.02555e+06,2.03907e+06,2.0526e+06,6494.71,6659.15,6823.58
47,6.11382e+07,6.11665e+07,6.11949e+07,205352,220022,234693,2.02866e+06,2.04276e+06,2.05686e+06,6520.04,6685.09,6850.14
48,6.11238e+07,6.1153e+07,6.11822e+07,207857,222793,237729,2.03279e+06,2.04748e+06,2.06216e+06,6571.72,6737.43,6903.14
49,6.11104e+07,6.11405e+07,6.11706e+07,209813,225015,240218,2.03643e+06,2.0517e+06,2.06698e+06,6560.45,6726.88,6893.31
50,6.10995e+07,6.11305e+07,6.11614e+07,210634,226103,241572,2.03882e+06,2.05469e+06,2.07056e+06,6525.13,6692.29,6859.45
51,6.10886e+07,6.11205e+07,6.11523e+07,211448,227181,242915,2.0412e+06,2.05768e+06,2.07416e+06,6535.75,6703.62,6871.49
52,6.10789e+07,6.11117e+07,6.11444e+07,211718,227714,243710,2.04292e+06,2.06002e+06,2.07712e+06,6525.53,6694.14,6862.75
53,6.10706e+07,6.11042e+07,6.11378e+07,211446,227700,243955,2.04393e+06,2.06165e+06,2.07937e+06,6514.84,6684.19,6853.54
54,6.10538e+07,6.10883e+07,6.11229e+07,214742,231252,247762,2.04942e+06,2.06777e+06,2.08613e+06,6649.06,6819.15,6989.24
55,6.10389e+07,6.10744e+07,6.11098e+07,217156,233924,250691,2.05394e+06,2.07293e+06,2.09192e+06,6636.19,6807.22,6978.25
56,6.10237e+07,6.10601e+07,6.10964e+07,219643,236669,253694,2.05868e+06,2.07831e+06,2.09795e+06,6653.81,6825.78,6997.74
57,6.10067e+07,6.1044e+07,6.10813e+07,222794,240078,257363,2.06443e+06,2.08472e+06,2.10501e+06,6690.73,6863.66,7036.6
58,6.09903e+07,6.10286e+07,6.10668e+07,225606,243152,260697,2.06989e+06,2.09084e+06,2.11178e+06,6699.01,6872.97,7046.94
59,6.09736e+07,6.10128e+07,6.1052e+07,228510,246316,264123,2.07561e+06,2.09722e+06,2.11883e+06,6719.73,6894.75,7069.77
60,6.09532e+07,6.09933e+07,6.10335e+07,232775,250844,268914,2.08343e+06,2.10571e+06,2.12799e+06,6777.5,6953.61,7129.71
61,6.09385e+07,6.09796e+07,6.10207e+07,234702,253038,271373,2.08809e+06,2.11104e+06,2.134e+06,6737.48,6914.78,7092.08
62,6.09206e+07,6.09626e+07,6.10047e+07,237844,256445,275045,2.09462e+06,2.11826e+06,2.1419e+06,6786.4,6964.81,7143.21
63,6.0899e+07,6.09421e+07,6.09851e+07,242293,261161,280029,2.10327e+06,2.1276e+06,2.15193e+06,6842.03,7021.63,7201.24
64,6.08824e+07,6.09264e+07,6.09705e+07,244759,263897,283035,2.10915e+06,2.13417e+06,2.15919e+06,6819.39,7000.3,7181.2
65,6.08636e+07,6.09086e+07,6.09537e+07,247984,267392,286800,2.11631e+06,2.14203e+06,2.16775e+06,6858.06,7040.19,7222.33
66,6.08401e+07,6.08861e+07,6.09321e+07,252904,272583,292263,2.12629e+06,2.15272e+06,2.17914e+06,6922.51,7105.95,7289.38
67,6.08234e+07,6.08704e+07,6.09175e+07,255179,275134,295089,2.13234e+06,2.15947e+06,2.1866e+06,6892.52,7077.39,7262.25
68,6.08017e+07,6.08497e+07,6.08978e+07,259227,279457,299686,2.14135e+06,2.16919e+06,2.19703e+06,6953.77,7139.95,7326.13
69,6.07729e+07,6.0822e+07,6.08711e+07,265732,286239,306746,2.15459e+06,2.18314e+06,2.2117e+06,7038.21,7225.83,7413.45
70,6.07421e+07,6.07923e+07,6.08424e+07,272822,293612,314402,2.16916e+06,2.19844e+06,2.22772e+06,7093.37,7282.6,7471.82
71,6.07251e+07,6.07764e+07,6.08276e+07,274765,295880,316995,2.17549e+06,2.20557e+06,2.23564e+06,7028.29,7220.95,7413.61
72,6.06914e+07,6.07437e+07,6.0796e+07,282640,304043,325446,2.19199e+06,2.2228e+06,2.2536e+06,7175.61,7368.04,7560.48
73,6.06704e+07,6.07238e+07,6.07771e+07,285857,307556,329256,2.20092e+06,2.23246e+06,2.264e+06,7132.48,7326.7,7520.93
74,6.06489e+07,6.07034e+07,6.07578e+07,289179,311176,333173,2.21019e+06,2.24247e+06,2.27474e+06,7164.35,7360.13,7555.92
75,6.06297e+07,6.06852e+07,6.07407e+07,291663,313957,336251,2.21813e+06,2.25115e+06,2.28417e+06,7178.49,7375.86,7573.23
76,6.06109e+07,6.06674e+07,6.0724e+07,293971,316562,339152,2.22587e+06,2.25963e+06,2.29339e+06,7201.86,7400.8,7599.74
77,6.05877e+07,6.06453e+07,6.07029e+07,297716,320602,343488,2.23628e+06,2.27079e+06,2.3053e+06,7255.54,7456.06,7656.59
78,6.05564e+07,6.06151e+07,6.06738e+07,304092,327274,350456,2.25166e+06,2.28692e+06,2.32218e+06,7339.64,7541.85,7744.07
79,6.05166e+07,6.05763e+07,6.06361e+07,313198,336681,360164,2.2724e+06,2.30841e+06,2.34442e+06,7440.55,7644.62,7848.7
80,6.04951e+07,6.0556e+07,6.06168e+07,316008,339801,363595,2.28195e+06,2.31872e+06,2.35548e+06,7392.16,7598.29,7804.42
81,6.0462e+07,6.0524e+07,6.0586e+07,322582,346686,370789,2.29868e+06,2.3362e+06,2.37372e+06,7492.23,7700.07,7907.92
82,6.04243e+07,6.04874e+07,6.05505e+07,330531,354951,379370,2.31836e+06,2.35664e+06,2.39492e+06,7571.48,7781.28,7991.09
83,6.04038e+07,6.0468e+07,6.05322e+07,332733,357475,382217,2.32748e+06,2.36653e+06,2.40557e+06,7534.04,7745.91,7957.78
84,6.03833e+07,6.04486e+07,6.05139e+07,334888,359950,385013,2.3366e+06,2.37641e+06,2.41622e+06,7563.9,7777.53,7991.16
85,6.03668e+07,6.04332e+07,6.04996e+07,335738,361119,386500,2.34325e+06,2.38383e+06,2.4244e+06,7572.1,7787.5,8002.9
86,6.03421e+07,6.04096e+07,6.04771e+07,339186,364881,390576,2.35499e+06,2.39634e+06,2.43768e+06,7639.01,7856.13,8073.25
87,6.03248e+07,6.03934e+07,6.0462e+07,340229,366237,392245,2.36214e+06,2.40425e+06,2.44636e+06,7637.66,7856.67,8075.67
88,6.03118e+07,6.03815e+07,6.04512e+07,339915,366233,392550,2.36659e+06,2.40947e+06,2.45235e+06,7639.57,7860.33,8081.1
89,6.02992e+07,6.03701e+07,6.04409e+07,339480,366100,392720,2.37073e+06,2.41438e+06,2.45803e+06,7653.38,7875.85,8098.32
90,6.02719e+07,6.03439e+07,6.04158e+07,343658,370574,397491,2.38412e+06,2.42854e+06,2.47296e+06,7742.64,7966.81,8190.98
91,6.02539e+07,6.0327e+07,6.04001e+07,344883,372096,399309,2.39168e+06,2.43687e+06,2.48206e+06,7739.7,7965.85,8192.01
92,6.02522e+07,6.03264e+07,6.04006e+07,341068,368575,396081,2.38894e+06,2.4349e+06,2.48086e+06,7685.65,7913.64,8141.63
93,6.02435e+07,6.03188e+07,6.03941e+07,339501,367289,395076,2.39057e+06,2.4373e+06,2.48402e+06,7713.56,7943.09,8172.63
94,6.02354e+07,6.03117e+07,6.03881e+07,337821,365882,393943,2.39183e+06,2.43932e+06,2.48682e+06,7718.45,7949.67,8180.88
95,6.02381e+07,6.03156e+07,6.0393e+07,332883,361209,389534,2.38613e+06,2.43439e+06,2.48264e+06,7674.1,7906.99,8139.89
96,6.02382e+07,6.03167e+07,6.03953e+07,328861,357439,386016,2.38204e+06,2.43106e+06,2.48007e+06,7671.13,7905.51,8139.9
97,6.02304e+07,6.031e+07,6.03896e+07,327303,356121,384938,2.38291e+06,2.43268e+06,2.48245e+06,7696.12,7932.05,8167.97
98,6.02256e+07,6.03063e+07,6.0387e+07,324894,353943,382993,2.38184e+06,2.43235e+06,2.48287e+06,7687.5,7925.11,8162.72
99,6.02316e+07,6.03133e+07,6.03951e+07,319336,348608,377881,2.37382e+06,2.42508e+06,2.47634e+06,7639.06,7878.3,8117.54
100,6.0229e+07,6.03118e+07,6.03945e+07,316458,345941,375424,2.37125e+06,2.42325e+06,2.47524e+06,7653.37,7894.05,8134.73
101,6.02292e+07,6.0313e+07,6.03967e+07,312838,342521,372204,2.36686e+06,2.41959e+06,2.47232e+06,7635.47,7877.74,8120.01
102,6.02332e+07,6.0318e+07,6.04028e+07,308183,338056,367930,2.35998e+06,2.41343e+06,2.46688e+06,7607.62,7851.42,8095.22
103,6.02385e+07,6.03243e+07,6.04101e+07,303245,333296,363348,2.35217e+06,2.40634e+06,2.4605e+06,7582.4,7827.66,8072.92
104,6.02559e+07,6.03426e+07,6.04294e+07,294936,325154,355371,2.33659e+06,2.39146e+06,2.44633e+06,7510.93,7757.62,8004.3
105,6.0271e+07,6.03587e+07,6.04464e+07,287448,317815,348182,2.32235e+06,2.37791e+06,2.43347e+06,7473.11,7721,7968.89
106,6.02771e+07,6.03657e+07,6.04543e+07,282736,313237,343739,2.3139e+06,2.37014e+06,2.42638e+06,7466.32,7715.43,7964.55
107,6.02904e+07,6.03799e+07,6.04694e+07,276049,306674,337299,2.30071e+06,2.35761e+06,2.41452e+06,7412.76,7663.23,7913.7
108,6.0275e+07,6.03653e+07,6.04557e+07,277703,308437,339171,2.30608e+06,2.36363e+06,2.42119e+06,7484.2,7735.89,7987.57
109,6.02727e+07,6.0364e+07,6.04552e+07,275590,306430,337271,2.30288e+06,2.36108e+06,2.41928e+06,7451.27,7704.63,7957.99
110,6.02672e+07,6.03593e+07,6.04514e+07,274473,305413,336353,2.30184e+06,2.36067e+06,2.4195e+06,7454.99,7709.79,7964.59
111,6.02652e+07,6.03581e+07,6.0451e+07,272419,303451,334484,2.29853e+06,2.35798e+06,2.41743e+06,7439.58,7695.86,7952.13
112,6.02588e+07,6.03525e+07,6.04462e+07,271631,302749,333867,2.29803e+06,2.35809e+06,2.41815e+06,7446.37,7704.04,7961.7
113,6.02433e+07,6.03378e+07,6.04323e+07,273391,304590,335788,2.30343e+06,2.36409e+06,2.42474e+06,7479.35,7738.46,7997.57
114,6.02268e+07,6.0322e+07,6.04173e+07,275451,306727,338003,2.3096e+06,2.37084e+06,2.43207e+06,7501.49,7762.17,8022.85
115,6.02155e+07,6.03115e+07,6.04076e+07,276019,307371,338724,2.31231e+06,2.37412e+06,2.43593e+06,7502.22,7764.47,8026.73
116,6.01958e+07,6.02926e+07,6.03893e+07,278918,310344,341769,2.32059e+06,2.38296e+06,2.44533e+06,7542.62,7806.33,8070.05
117,6.01893e+07,6.02867e+07,6.03842e+07,278199,309697,341196,2.32029e+06,2.38322e+06,2.44615e+06,7521.88,7787.18,8052.48
118,6.01663e+07,6.02645e+07,6.03626e+07,281961,313527,345094,2.33076e+06,2.39423e+06,2.4577e+06,7581.04,7847.68,8114.32
119,6.01699e+07,6.02688e+07,6.03676e+07,278503,310139,341774,2.32384e+06,2.38784e+06,2.45185e+06,7519.47,7787.7,8055.93
120,6.01843e+07,6.02839e+07,6.03834e+07,272238,303934,335631,2.30984e+06,2.37436e+06,2.43888e+06,7459.94,7729.29,7998.65
121,6.01592e+07,6.02594e+07,6.03595e+07,276651,308395,340140,2.32175e+06,2.38677e+06,2.45179e+06,7556.45,7826.72,8096.99
122,6.01772e+07,6.0278e+07,6.03788e+07,269551,301346,333141,2.30537e+06,2.37088e+06,2.43639e+06,7442.78,7714.57,7986.37
123,6.02037e+07,6.03051e+07,6.04065e+07,260356,292188,324020,2.28338e+06,2.34935e+06,2.41533e+06,7361.99,7634.57,7907.16
124,6.01612e+07,6.02631e+07,6.0365e+07,269505,301359,333212,2.3068e+06,2.37322e+06,2.43964e+06,7533.27,7806.45,8079.63
125,6.01105e+07,6.0213e+07,6.03156e+07,280623,312507,344391,2.33563e+06,2.40249e+06,2.46935e+06,7636.87,7911.74,8186.61
126,6.00914e+07,6.01945e+07,6.02976e+07,283343,315270,347197,2.34375e+06,2.41106e+06,2.47836e+06,7620.15,7896.84,8173.54
127,6.00752e+07,6.01788e+07,6.02825e+07,285289,317261,349232,2.35002e+06,2.41776e+06,2.4855e+06,7636.73,7914.73,8192.73
128,6.00505e+07,6.01546e+07,6.02588e+07,289411,321428,353444,2.36193e+06,2.4301e+06,2.49827e+06,7686.71,7965.95,8245.19
129,6.00471e+07,6.01518e+07,6.02565e+07,287971,320035,352099,2.35972e+06,2.4283e+06,2.49689e+06,7651.35,7931.95,8212.55
130,6.00324e+07,6.01376e+07,6.02428e+07,289495,321601,353708,2.36507e+06,2.43406e+06,2.50305e+06,7684.17,7965.76,8247.35
131,6.00181e+07,6.01238e+07,6.02295e+07,290897,323046,355195,2.37015e+06,2.43954e+06,2.50893e+06,7700.3,7983.04,8265.78
132,6.00303e+07,6.01365e+07,6.02427e+07,285564,317755,349946,2.35767e+06,2.42745e+06,2.49723e+06,7626.33,7910.18,8194.03
133,6.00272e+07,6.01339e+07,6.02406e+07,284190,316412,348635,2.3553e+06,2.42544e+06,2.49558e+06,7639.13,7923.64,8208.15
134,5.99872e+07,6.00944e+07,6.02015e+07,292145,324395,356645,2.37747e+06,2.44796e+06,2.51846e+06,7757.44,8042.81,8328.18
135,5.99986e+07,6.01062e+07,6.02138e+07,287103,319390,351677,2.36552e+06,2.43637e+06,2.50722e+06,7654.45,7941.25,8228.06
136,6.00267e+07,6.01347e+07,6.02427e+07,278006,310321,342635,2.34249e+06,2.41367e+06,2.48486e+06,7560.65,7848.05,8135.45
137,6.00239e+07,6.01323e+07,6.02407e+07,276732,309058,341384,2.33993e+06,2.41143e+06,2.48292e+06,7591.49,7879.16,8166.84
138,6.00197e+07,6.01284e+07,6.02372e+07,275866,308201,340535,2.33839e+06,2.41018e+06,2.48197e+06,7588.8,7877.19,8165.57
139,6.00377e+07,6.01469e+07,6.0256e+07,269519,301858,334197,2.32197e+06,2.39404e+06,2.46611e+06,7509.57,7798.66,8087.75
140,6.00083e+07,6.01178e+07,6.02272e+07,274959,307292,339625,2.33722e+06,2.40955e+06,2.48188e+06,7615.76,7905.16,8194.56
141,5.99195e+07,6.00293e+07,6.0139e+07,294878,327211,359545,2.39219e+06,2.46478e+06,2.53737e+06,7863.01,8153.44,8443.88
142,5.99281e+07,6.00382e+07,6.01483e+07,290712,323075,355437,2.38217e+06,2.45505e+06,2.52792e+06,7714.78,8007.21,8299.64
143,5.99612e+07,6.00717e+07,6.01821e+07,280661,313045,345430,2.35575e+06,2.42889e+06,2.50204e+06,7601.27,7894.18,8187.1
144,5.99961e+07,6.01068e+07,6.02176e+07,270357,302746,335135,2.32812e+06,2.40151e+06,2.47489e+06,7511.77,7804.72,8097.68
145,6.00256e+07,6.01366e+07,6.02476e+07,261520,293897,326274,2.30405e+06,2.37765e+06,2.45124e+06,7441.9,7734.79,8027.67
146,6.00665e+07,6.01777e+07,6.0289e+07,250083,282434,314785,2.27232e+06,2.3461e+06,2.41988e+06,7327.95,7620.78,7913.61
147,6.00613e+07,6.01727e+07,6.02841e+07,249919,282225,314531,2.27151e+06,2.34544e+06,2.41938e+06,7378.22,7670.73,7963.25
148,6.00386e+07,6.01501e+07,6.02617e+07,253943,286204,318464,2.28242e+06,2.3565e+06,2.43057e+06,7432.83,7725.7,8018.58
149,6.00355e+07,6.01472e+07,6.02589e+07,253235,285456,317676,2.2802e+06,2.35442e+06,2.42863e+06,7403.92,7697.42,7990.92
150,6.00296e+07,6.01414e+07,6.02533e+07,253223,285402,317581,2.2799e+06,2.35425e+06,2.42859e+06,7406.24,7700.05,7993.86
151,6.00334e+07,6.01453e+07,6.02573e+07,250916,283053,315190,2.27309e+06,2.34756e+06,2.42203e+06,7373.72,7667.86,7961.99
152,6.00449e+07,6.0157e+07,6.02691e+07,246819,278910,311001,2.26108e+06,2.33566e+06,2.41024e+06,7326.78,7621.07,7915.36
153,6.00527e+07,6.01649e+07,6.0277e+07,243688,275727,307766,2.25162e+06,2.3263e+06,2.40098e+06,7300.84,7595.12,7889.39
154,6.00661e+07,6.01784e+07,6.02906e+07,239280,271262,303243,2.23837e+06,2.31313e+06,2.38789e+06,7252.3,7546.58,7840.86
155,6.00746e+07,6.01868e+07,6.02991e+07,236111,268028,299945,2.22847e+06,2.30329e+06,2.37811e+06,7226.06,7520.22,7814.38
156,6.0095e+07,6.02073e+07,6.03197e+07,230187,262036,293884,2.21049e+06,2.28537e+06,2.36024e+06,7155.57,7449.64,7743.71
157,6.01178e+07,6.02302e+07,6.03425e+07,223808,255579,287350,2.19094e+06,2.26584e+06,2.34075e+06,7090.54,7384.28,7678.03
158,6.01245e+07,6.02368e+07,6.0349e+07,221292,252975,284659,2.18228e+06,2.25719e+06,2.3321e+06,7080.07,7373.39,7666.72
159,6.01206e+07,6.02329e+07,6.03451e+07,221246,252839,284433,2.18069e+06,2.25559e+06,2.33049e+06,7085.94,7379.06,7672.17
160,6.01275e+07,6.02397e+07,6.03518e+07,218735,250239,281743,2.17191e+06,2.2468e+06,2.3217e+06,7046.46,7339.52,7632.58
161,6.01501e+07,6.02622e+07,6.03743e+07,212632,244043,275453,2.15254e+06,2.22741e+06,2.30228e+06,6967.73,7260.54,7553.35
162,6.01786e+07,6.02906e+07,6.04026e+07,205255,236564,267873,2.12919e+06,2.20401e+06,2.27884e+06,6886.7,7178.95,7471.21
163,6.01836e+07,6.02955e+07,6.04073e+07,203393,234590,265787,2.1217e+06,2.19646e+06,2.27122e+06,6887.11,7178.66,7470.21
164,6.01827e+07,6.02944e+07,6.04061e+07,202926,234010,265093,2.11824e+06,2.19292e+06,2.26761e+06,6882,7173.18,7464.36
165,6.02071e+07,6.03187e+07,6.04302e+07,196660,227630,258600,2.09766e+06,2.17226e+06,2.24687e+06,6789.58,7080.47,7371.35
166,6.02125e+07,6.03239e+07,6.04352e+07,194830,225678,256526,2.08994e+06,2.16444e+06,2.23894e+06,6784.32,7074.47,7364.61
167,6.02593e+07,6.03705e+07,6.04816e+07,183608,214333,245058,2.05432e+06,2.12871e+06,2.20311e+06,6627.43,6917.11,7206.78
168,6.02559e+07,6.03668e+07,6.04777e+07,183947,214533,245119,2.05259e+06,2.12683e+06,2.20108e+06,6673.01,6961.47,7249.93
169,6.02538e+07,6.03644e+07,6.04751e+07,183989,214438,244888,2.04999e+06,2.12409e+06,2.19818e+06,6663.12,6951.15,7239.18
170,6.02726e+07,6.0383e+07,6.04933e+07,179306,209620,239935,2.0333e+06,2.10725e+06,2.1812e+06,6588.05,6875.63,7163.21
171,6.02711e+07,6.03812e+07,6.04912e+07,179278,209452,239626,2.03035e+06,2.10413e+06,2.17792e+06,6598.99,6885.75,7172.51
172,6.02104e+07,6.03202e+07,6.043e+07,192588,222623,252659,2.06737e+06,2.14099e+06,2.21461e+06,6777.73,7063.98,7350.23
173,6.01783e+07,6.02879e+07,6.03974e+07,199284,229203,259122,2.08505e+06,2.15855e+06,2.23204e+06,6805.87,7092.66,7379.45
174,6.01803e+07,6.02897e+07,6.03991e+07,198230,228045,257861,2.07968e+06,2.15307e+06,2.22646e+06,6752.91,7039.83,7326.76
175,6.01344e+07,6.02436e+07,6.03528e+07,207943,237655,267366,2.10675e+06,2.18004e+06,2.25332e+06,6890.12,7176.63,7463.14
176,6.0052e+07,6.01611e+07,6.02701e+07,225661,255285,284909,2.15843e+06,2.23163e+06,2.30483e+06,7095.43,7382.35,7669.28
177,5.99575e+07,6.00665e+07,6.01754e+07,245853,275419,304985,2.21834e+06,2.2915e+06,2.36466e+06,7303.12,7591.15,7879.18
178,5.98698e+07,5.99787e+07,6.00876e+07,264278,293819,323360,2.27372e+06,2.34689e+06,2.42007e+06,7476.02,7765.47,8054.91
179,5.98552e+07,5.99642e+07,6.00732e+07,266190,295736,325282,2.27957e+06,2.35279e+06,2.42602e+06,7412.6,7703.45,7994.31
180,5.98066e+07,5.99156e+07,6.00247e+07,275628,305183,334738,2.30848e+06,2.38176e+06,2.45505e+06,7544.82,7835.95,8127.08
181,5.97199e+07,5.98291e+07,5.99382e+07,293347,322926,352505,2.36315e+06,2.43651e+06,2.50986e+06,7765.31,8057.28,8349.26
182,5.96862e+07,5.97955e+07,5.99048e+07,299145,328778,358410,2.382e+06,2.45546e+06,2.52892e+06,7764.79,8058.28,8351.77
183,5.96234e+07,5.97328e+07,5.98423e+07,311279,340974,370670,2.42058e+06,2.49415e+06,2.56773e+06,7923.84,8218.06,8512.27
184,5.95767e+07,5.96863e+07,5.97959e+07,319703,349481,379258,2.44824e+06,2.52195e+06,2.59566e+06,7994.08,8289.52,8584.95
185,5.94952e+07,5.96051e+07,5.97149e+07,335645,365518,395392,2.4995e+06,2.57336e+06,2.64721e+06,8201.72,8498.15,8794.59
186,5.94906e+07,5.96007e+07,5.97108e+07,334545,364540,394536,2.49867e+06,2.5727e+06,2.64672e+06,8105.26,8403.29,8701.31
187,5.94609e+07,5.95712e+07,5.96816e+07,338951,369066,399181,2.51486e+06,2.58906e+06,2.66325e+06,8188.61,8487.05,8785.5
188,5.93596e+07,5.94702e+07,5.95808e+07,358922,389163,419403,2.57963e+06,2.65399e+06,2.72836e+06,8485.58,8784.82,9084.07
