index,S:all,A:all,I:all,betaA:all,betaI:all,kA:all,kI:all,sto:all,rep:all,phi:all,log_like
680,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
681,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
682,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
683,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
684,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
685,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
686,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
687,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
688,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
689,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
690,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
691,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
692,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
693,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
694,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
695,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
696,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
697,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
698,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
699,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
700,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
701,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
702,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
703,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
704,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
705,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
706,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
707,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
708,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
709,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
710,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
711,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
712,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
713,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
714,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
715,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
716,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
717,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
718,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
719,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
720,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
721,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
722,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
723,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
724,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
725,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
726,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
727,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
728,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
729,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
730,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
731,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
732,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
733,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
734,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
735,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
736,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
737,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
738,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
739,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
740,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
741,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
742,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
743,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
744,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
745,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
746,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
747,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
748,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
749,0.950734,4.65086e-06,6.49153e-06,2.97457,0.000706832,5.82632,74.6198,0.1,1,0.1,-9623.033729
750,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
751,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
752,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
753,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
754,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
755,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
756,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
757,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
758,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
759,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
760,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
761,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
762,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
763,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
764,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
765,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
766,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
767,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
768,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
769,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
770,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
771,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
772,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
773,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
774,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
775,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
776,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
777,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
778,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
779,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
780,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
781,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
782,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
783,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
784,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
785,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
786,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
787,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
788,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
789,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
790,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
791,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
792,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
793,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
794,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
795,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
796,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
797,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
798,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
799,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
800,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
801,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
802,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
803,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
804,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
805,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
806,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
807,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
808,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
809,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
810,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
811,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
812,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
813,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
814,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
815,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
816,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
817,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
818,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
819,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
820,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
821,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
822,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
823,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
824,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
825,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
826,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
827,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
828,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
829,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
830,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
831,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
832,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
833,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
834,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
835,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
836,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
837,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
838,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
839,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
840,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
841,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
842,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
843,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
844,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
845,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
846,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
847,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
848,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
849,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
850,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
851,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
852,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
853,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
854,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
855,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
856,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
857,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
858,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
859,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
860,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
861,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
862,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
863,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
864,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
865,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
866,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
867,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
868,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
869,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
870,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
871,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
872,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
873,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
874,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
875,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
876,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
877,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
878,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
879,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
880,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
881,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
882,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
883,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
884,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
885,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
886,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
887,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
888,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
889,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
890,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
891,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
892,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
893,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
894,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
895,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
896,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
897,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
898,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
899,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
900,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
901,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
902,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
903,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
904,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
905,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
906,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
907,0.940569,5.50547e-06,6.25463e-06,2.96128,0.000795639,5.7648,75.3707,0.1,1,0.1,-9626.189863
