index,S:city1__all,S:city2__all,I:all,r0:city1__all,r0:city2__all,v:all,sto:all,rep:all,phi:CDC,phi:google,log_like
3242,0.07,0.07,5.80433e-06,21.8024,30.9667,9.98474,0.1,0.56841,0.1,0.1,-828.042128
3243,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3244,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3245,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3246,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3247,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3248,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3249,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3250,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3251,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3252,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3253,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3254,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3255,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3256,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3257,0.07,0.07,6.2494e-06,21.7675,30.8329,10.01,0.1,0.570526,0.1,0.1,-828.512090
3258,0.07,0.07,6.35233e-06,21.6731,30.6467,9.94122,0.1,0.569949,0.1,0.1,-828.405859
3259,0.07,0.07,6.37812e-06,21.6898,30.6299,9.93732,0.1,0.573406,0.1,0.1,-831.415134
3260,0.07,0.07,6.30654e-06,21.7007,30.6746,9.95713,0.1,0.579501,0.1,0.1,-828.729545
3261,0.07,0.07,5.96015e-06,21.7505,30.7598,9.94459,0.1,0.586037,0.1,0.1,-829.460071
3262,0.07,0.07,6.00804e-06,21.6119,30.4974,9.83404,0.1,0.592774,0.1,0.1,-829.837672
3263,0.07,0.07,6.00804e-06,21.6119,30.4974,9.83404,0.1,0.592774,0.1,0.1,-829.837672
3264,0.07,0.07,5.91434e-06,21.4932,30.3551,9.7023,0.1,0.598048,0.1,0.1,-828.651095
3265,0.07,0.07,5.90334e-06,21.7571,30.6827,9.93736,0.1,0.582239,0.1,0.1,-831.085156
