index,time,S:city1__all,S:city2__all,I:city1__all,I:city2__all,obs_mean:all__CDC__inc,obs_mean:all__google__inc,obs_mean:city2__CDC__inc,obs_mean:city1__CDC__prev,obs_real:all__CDC__inc,obs_real:all__google__inc,obs_real:city2__CDC__inc,obs_real:city1__CDC__prev
1000,9,71761.3,57428.1,185.668,7460.8,2289.38,2289.38,4247.3,107.264,2397.26,2024.32,3880.92,113.789
1000,8,71676.9,64526.4,124.966,3966.19,1159.98,1159.98,2324.8,72.1954,1125.45,976.854,2307.51,79.9331
1000,7,71538.1,68298.5,84.254,1878.85,542.948,542.948,1114.7,48.6752,461.862,605.988,1081.19,53.1113
1000,6,71362.7,69976.7,56.9415,841.2,246.691,246.691,501.339,32.8963,260.289,197.013,390.648,28.8408
1000,5,71162.7,70593.5,38.5927,367.945,112.03,112.03,219.566,22.2958,112.469,102.31,217.337,21.2389
1000,4,70946.3,70722.6,26.2392,159.764,51.7675,51.7675,95.3239,15.159,53.2046,53.7639,103.197,14.325
1000,3,70718.8,70636.7,17.9002,69.3604,24.6562,24.6562,41.353,10.3413,27.5363,20.9362,35.1025,10.9538
1000,2,70483.7,70457.3,12.2542,30.2027,12.2343,12.2343,17.9886,7.07951,15.4402,10.5361,16.598,6.30502
1000,1,70243.6,70237.5,8.41925,13.2091,6.37759,6.37759,7.85824,4.86397,6.15528,5.13147,8.67268,6.21893
1000,0,70000,70000,5.80565,5.80565,0,0,0,0,0,0,0,0
1100,52,32253.7,20414.3,6.95192,0.0116949,3.06361,3.06361,0.0033285,3.95757,4.63813,1.62578,0.0387988,4.27319
1100,51,31996.2,20149.8,8.55872,0.0151154,3.77967,3.77967,0.00425855,4.87228,1.98909,2.64832,0,6.4307
1100,50,31739.4,19885.2,10.5781,0.0196484,4.68133,4.68133,0.00547878,6.02186,6.33181,7.55096,0,3.04509
1100,49,31483.6,19620.6,13.1249,0.0256876,5.8207,5.8207,0.00708787,7.4717,7.25179,3.98768,0.00381598,6.91504
1100,48,31229,19355.9,16.3481,0.0337758,7.26545,7.26545,0.0092205,9.30657,9.69987,6.75768,0,8.38458
1100,47,30976.1,19091.1,20.4413,0.044666,9.10379,9.10379,0.0120614,11.6368,11.2486,12.0447,0.0481478,15.3332
1100,46,30725.1,18826.2,25.6574,0.0594068,11.4509,11.4509,0.0158653,14.6062,11.2448,14.6952,0,16.4166
1100,45,30476.8,18561.3,32.3268,0.0794668,14.4578,14.4578,0.0209844,18.4029,17.6883,15.0352,0,18.0605
1100,44,30231.8,18296.3,40.8825,0.106912,18.3224,18.3224,0.0279092,23.2735,17.821,23.9281,0.0427968,17.5486
1100,43,29991,18031.2,51.8937,0.144662,23.3055,23.3055,0.0373247,29.5419,28.3452,25.5687,0.0184836,34.1124
1100,42,29755.6,17766.1,66.1091,0.196868,29.7503,29.7503,0.0501927,37.6344,18.7921,33.139,0.0863971,32.246
1100,41,29527.3,17501,84.5156,0.269456,38.1098,38.1098,0.0678701,48.1127,36.2888,47.5335,0.16705,41.0812
1100,40,29308.1,17235.8,108.415,0.37093,48.9817,48.9817,0.09228,61.718,46.4365,48.6736,0.117741,61.3904
1100,39,29100.6,16970.6,139.524,0.513558,63.1551,63.1551,0.126161,79.4276,65.1609,58.7018,0.208485,71.6682
1100,38,28908.4,16705.3,180.106,0.71512,81.6694,81.6694,0.173432,102.53,85.9076,84.1588,0,95.9741
1100,37,28736,16440.1,233.137,1.00152,105.891,105.891,0.239726,132.719,112.586,100.143,0.78586,122.666
1100,36,28589.5,16175,302.516,1.4107,137.604,137.604,0.333182,172.215,132.721,129.187,0.709326,179.767
1100,35,28477,15909.9,393.319,1.99849,179.127,179.127,0.465613,223.907,185.365,175.836,0.934906,234.713
1100,34,28408.9,15644.9,512.086,2.84746,233.428,233.428,0.654247,291.518,250.68,236.95,0.349274,307.725
1100,33,28399.2,15380.3,667.124,4.08041,304.247,304.247,0.924336,379.778,304.693,260.729,1.42621,430.961
1100,32,28466.3,15116,868.745,5.88077,396.169,396.169,1.31307,494.556,387.823,353.786,1.00311,504.003
1100,31,28634.3,14852.4,1129.32,8.52404,514.582,514.582,1.87546,642.898,653.651,572.196,1.34345,641.377
1100,30,28935.3,14589.6,1462.92,12.426,665.407,665.407,2.69337,832.803,792.485,823.015,1.81871,776.933
1100,29,29410.3,14328.3,1884.03,18.2171,854.38,854.38,3.88909,1072.54,834.952,865.356,5.09342,1156.27
1100,28,30112.8,14068.9,2404.97,26.8581,1085.64,1085.64,5.64637,1369.09,1209.92,1196.58,6.9055,1448.6
1100,27,31109.3,13812.6,3030.91,39.8194,1359.33,1359.33,8.2427,1725.43,1552.05,1277.3,6.12441,1581.18
1100,26,32480.4,13560.8,3752.17,59.3613,1668.12,1668.12,12.0994,2136.02,1800.67,1825.03,17.9221,1892.86
1100,25,34317,13315.7,4533.91,88.9712,1993.24,1993.24,17.8602,2581.05,1931.87,1951.25,17.3783,2971.62
1100,24,36709.4,13080.6,5306.06,134.046,2301.97,2301.97,26.5149,3020.62,2722.45,2362.4,23.1093,2334.22
1100,23,39723.4,12860.7,5960.46,202.957,2550.12,2550.12,39.5972,3393.15,3206.87,3199.54,36.7804,3122.2
1100,22,43363.9,12663.7,6365.56,308.687,2693.58,2693.58,59.5053,3623.76,2654.35,2433,62.3148,3467.33
1100,21,47530.2,12501.6,6405.86,471.338,2708.67,2708.67,90.0329,3646.7,2829.78,2602.99,80.6427,3489.77
1100,20,51993.4,12393.1,6035.6,721.832,2612.72,2612.72,137.269,3435.93,2654.55,2690.67,132.694,3556.75
1100,19,56423.4,12367.6,5313.27,1107.13,2470.42,2470.42,211.17,3024.72,2577.21,2195.38,245.564,3077.21
1100,18,60477.4,12471.9,4384.02,1696.82,2379.46,2379.46,328.392,2495.72,2208.4,2225.91,354.927,2029.32
1100,17,63901.7,12782.2,3416.95,2589.41,2445.64,2445.64,517.501,1945.19,2634.26,2541.81,554.734,1969.13
1100,16,66588.1,13424.7,2542.43,3912.14,2760.79,2760.79,828.418,1447.35,3006.57,2746.03,721.825,1409.43
1100,15,68561.7,14613.7,1826.19,5797.46,3380.45,3380.45,1347.69,1039.61,3544.45,3052.34,1388.85,1083.26
1100,14,69927.9,16715.3,1279.1,8297.87,4275.28,4275.28,2212.11,728.163,4360.09,4402.87,2303.84,612.263
1100,13,70818.4,20336.1,880.85,11178.8,5231.09,5231.09,3566.61,501.447,5335.48,5176.81,3483.29,509.034
1100,12,71357.4,26337.5,600.136,13593.5,5758.92,5758.92,5301.6,341.643,6069.9,6431.31,4920.75,354.418
1100,11,71646.3,35388.6,406.367,14051.1,5303.1,5303.1,6556.5,231.335,5057.32,5225.79,6326.9,227.591
1100,10,71761.4,46646.9,274.341,11615.6,3895.73,3895.73,6125.62,156.176,3423.09,4418.12,5627.63,160.395
1100,9,71757.8,57151.4,185.064,7540.86,2308.52,2308.52,4245.21,105.353,2239.82,2163.11,3986.03,111.344
1100,8,71673.7,64355.1,124.928,4032.42,1174.86,1174.86,2338.5,71.1184,1221.22,1114.73,1892.2,60.8013
1100,7,71535.3,68210.9,84.4774,1916.46,551.124,551.124,1125.17,48.091,474.685,661.603,1088.48,53.9827
1100,6,71360.5,69936,57.2614,859.416,250.634,250.634,506.913,32.5976,293.575,279.153,498.721,24.1912
1100,5,71161.1,70575.5,38.9244,376.204,113.855,113.855,222.19,22.1587,112.253,106.585,238.42,18.8541
1100,4,70945.2,70714.9,26.5433,163.416,52.6158,52.6158,96.5047,15.1104,56.6429,45.1179,83.7815,22.3317
1100,3,70718,70633.5,18.1614,70.9637,25.0645,25.0645,41.8765,10.3388,24.1632,25.2113,48.5669,10.5421
1100,2,70483.3,70456.1,12.47,30.9069,12.4427,12.4427,18.2201,7.09889,10.2829,13.5062,16.7491,4.03746
1100,1,70243.4,70237.1,8.59311,13.5196,6.49243,6.49243,7.96098,4.89186,6.22258,7.03628,8.24525,4.42535
1100,0,70000,70000,5.9433,5.9433,0,0,0,0,0,0,0,0
1200,52,32074.9,20333.4,6.69295,0.0115748,2.9318,2.9318,0.00326901,3.79064,3.11747,2.79457,0,2.10683
1200,51,31817.1,20068.8,8.24686,0.0149637,3.62013,3.62013,0.00418321,4.67071,6.78564,0.578127,0.0695065,4.47903
1200,50,31560.1,19804.2,10.2014,0.019456,4.48761,4.48761,0.00538289,5.77768,4.78447,5.46022,0,6.38961
1200,49,31304,19539.5,12.6685,0.0254424,5.58471,5.58471,0.00696519,7.17494,5.70587,7.94081,0.0278323,7.78276
1200,48,31049.2,19274.8,15.7934,0.0334621,6.97708,6.97708,0.00906276,8.9448,3.84699,8.05257,0.0498123,5.92389
1200,47,30795.8,19010,19.7654,0.0442629,8.75033,8.75033,0.0118576,11.1944,9.25654,10.1498,0.1292,10.7481
1200,46,30544.5,18745.1,24.8315,0.0588869,11.0164,11.0164,0.0156005,14.0636,12.4126,13.0214,0.0559688,10.4847
1200,45,30295.6,18480.1,31.3149,0.0787935,13.9221,13.9221,0.0206389,17.7356,12.01,13.2823,0.00574198,13.8267
1200,44,30049.9,18215.1,39.6399,0.106037,17.6603,17.6603,0.0274559,22.4506,20.1564,12.9675,0.270101,19.6568
1200,43,29808.4,17950.1,50.3644,0.143521,22.4849,22.4849,0.0367271,28.5245,22.7217,22.8689,0.0540524,21.2045
1200,42,29572.1,17684.9,64.2233,0.195375,28.7311,28.7311,0.0494009,36.3737,30.4507,22.6211,0,43.5977
1200,41,29342.7,17419.8,82.1865,0.267496,36.8414,36.8414,0.066816,46.5473,30.6982,23.6389,0.29637,41.7006
1200,40,29122.1,17154.5,105.535,0.368352,47.4008,47.4008,0.0908697,59.7709,43.2917,53.1275,0.204954,67.4413
1200,39,28912.9,16889.3,135.96,0.510156,61.1822,61.1822,0.124265,77.0025,63.6162,72.8677,0.23976,66.3372
1200,38,28718.5,16624,175.696,0.710623,79.2059,79.2059,0.17087,99.5073,82.8039,75.9784,1.0136,119.822
1200,37,28543.5,16358.8,227.684,0.99557,102.815,102.815,0.236249,128.952,93.7879,114.705,0.288624,128.288
1200,36,28393.8,16093.6,295.789,1.40281,133.769,133.769,0.328439,167.523,158.508,164.052,0.132462,155.617
1200,35,28277.2,15828.5,385.047,1.98803,174.356,174.356,0.459113,218.076,186.13,176.13,0.922878,250.025
1200,34,28204.1,15563.5,501.971,2.83362,227.518,227.518,0.645297,284.297,256.175,243.722,0,197.392
1200,33,28188.2,15298.8,654.856,4.0621,296.973,296.973,0.911955,370.886,259.74,294.453,0.00825609,421.644
1200,32,28247.6,15034.6,854.047,5.85665,387.301,387.301,1.29586,483.7,294.609,370.562,2.3998,508.25
1200,31,28406.2,14770.9,1112.02,8.49244,503.919,503.919,1.85144,629.806,444.735,515.73,2.27128,646.492
1200,30,28695.4,14508.1,1443.06,12.3849,652.837,652.837,2.65967,817.295,662.349,637,5.36167,838.805
1200,29,29156.4,14246.7,1862.11,18.1644,839.973,839.973,3.84162,1054.63,695.255,833.203,3.51138,980.642
1200,28,29842,13987.3,2382.17,26.7916,1069.79,1069.79,5.57919,1349.17,1252.52,885.361,5.12324,1235.54
1200,27,30818.9,13730.8,3009.49,39.7379,1342.91,1342.91,8.14722,1704.46,1319.27,1142.19,9.74695,1779.73
1200,26,32168.3,13478.9,3735.78,59.2658,1652.63,1652.63,11.9631,2115.8,1708.82,1778.18,15.6009,2103.76
1200,25,33982.6,13233.6,4527.68,88.8679,1980.84,1980.84,17.6649,2564.31,1969.44,2070.49,18.3152,2103.38
1200,24,36354.8,12998.4,5316.14,133.952,2295.15,2295.15,26.2337,3010.86,2692.27,2330.7,24.9725,3226.45
1200,23,39355.9,12778.2,5992.44,202.91,2550.98,2550.98,39.1908,3393.89,2405.6,2515.05,46.6669,3481.21
1200,22,42996.6,12580.8,6421.9,308.765,2702.74,2702.74,58.9159,3637.12,3250.2,2670.8,67.9437,3974.23
1200,21,47182.5,12418.2,6483.29,471.692,2724.48,2724.48,89.1755,3671.89,3132.2,3004.61,91.2477,3273.11
1200,20,51686.6,12309,6124.58,722.747,2631.51,2631.51,136.019,3468.73,2802.56,2116.57,144.666,3142.5
1200,19,56174.6,12282.5,5400.92,1109.13,2487.88,2487.88,209.346,3058.88,2436.84,2387.86,236.742,3440.92
1200,18,60293.4,12385.4,4459.27,1700.84,2392.41,2392.41,325.741,2525.56,2416.63,2713.16,328.239,2463.33
1200,17,63778.1,12693.9,3474.15,2597.07,2452.81,2452.81,513.686,1967.63,2265.55,2918.7,487.711,1765.66
1200,16,66513.1,13334.4,2581.53,3926.13,2762.64,2762.64,823.074,1462.08,2430.25,2555.99,908.478,1494.4
1200,15,68521.2,14521.4,1850.5,5821.9,3378.43,3378.43,1340.66,1048.05,3105.59,3425.37,1283.3,1139.86
1200,14,69909.4,16622.8,1292.88,8338.01,4271.15,4271.15,2204.1,732.238,4181.89,3666.89,2485.14,648.704
1200,13,70812.8,20249.4,887.844,11238.4,5225.76,5225.76,3560.33,502.841,5917.78,6068.98,2712.72,461.617
1200,12,71358.4,26271.9,603.108,13667.2,5750.52,5750.52,5300.43,341.577,5122.02,5197.24,5167.03,345.657
1200,11,71650.2,35368.9,407.135,14115.5,5287.24,5287.24,6555.94,230.586,5064.08,6369.19,5973.81,188.272
1200,10,71766.2,46685.5,274.013,11641.8,3872.66,3872.66,6112.38,155.191,4153.73,3779.91,6102.12,157.991
1200,9,71762.4,57221.9,184.272,7530.17,2285.89,2285.89,4219.79,104.365,1587.39,2181.47,4174.56,97.1653
1200,8,71677.7,64419.1,124.01,4009.91,1158.61,1158.61,2314.31,70.2348,1187.1,1187.06,2277.47,63.0027
1200,7,71538.6,68253.4,83.6002,1898.19,541.453,541.453,1108.95,47.348,526.734,523.321,951.545,40.8122
1200,6,71363,69960.1,56.4941,848.162,245.389,245.389,497.769,31.9961,245.772,244.275,519.691,36.4057
1200,5,71163,70588,38.2864,370.05,111.115,111.115,217.452,21.684,116.154,101.281,215.995,20.2968
1200,4,70946.5,70721,26.0294,160.24,51.1917,51.1917,94.1496,14.7421,51.4025,49.9426,95.707,9.48929
1200,3,70718.9,70636.3,17.7564,69.374,24.3129,24.3129,40.7306,10.0565,25.4024,24.5848,37.551,6.40657
1200,2,70483.8,70457.3,12.1555,30.1247,12.0337,12.0337,17.6688,6.8844,11.1708,9.00235,11.4612,3.88217
1200,1,70243.6,70237.5,8.35141,13.1387,6.2605,6.2605,7.69738,4.72992,5.55171,5.50114,9.01832,4.33397
1200,0,70000,70000,5.75899,5.75899,0,0,0,0,0,0,0,0
1300,52,32153.1,20251.2,7.52074,0.0128202,3.19516,3.19516,0.00350847,4.17911,2.983,3.48009,0.000594921,2.04617
1300,51,31895.8,19986.7,9.24486,0.0165375,3.93584,3.93584,0.00447946,5.13717,2.11359,2.97969,0,6.22917
1300,50,31639.3,19722,11.4082,0.0214544,4.86698,4.86698,0.00575082,6.33927,5.28633,3.825,0.0373087,7.12366
1300,49,31383.8,19457.3,14.1319,0.027992,6.04161,6.04161,0.00742379,7.8528,5.66429,5.74637,0.00593432,6.0389
1300,48,31129.6,19192.6,17.5731,0.0367304,7.52848,7.52848,0.00963638,9.765,8.92872,4.6337,0.0829522,5.73725
1300,47,30877.2,18927.7,21.9356,0.048472,9.41702,9.41702,0.0125774,12.1891,4.85763,11.6527,0,13.7808
1300,46,30626.8,18662.8,27.4846,0.0643325,11.8238,11.8238,0.0165066,15.2726,10.4018,10.941,0.108127,21.2221
1300,45,30379.2,18397.9,34.5664,0.0858707,14.9013,14.9013,0.0217826,19.2078,11.6421,21.3407,0.0832993,23.1377
1300,44,30135.1,18132.8,43.6338,0.115275,18.8489,18.8489,0.0289031,24.2464,24.4651,14.4865,0.127271,24.1296
1300,43,29895.4,17867.7,55.2804,0.155633,23.9287,23.9287,0.0385623,30.7181,24.9024,20.3926,0,28.1747
1300,42,29661.3,17602.6,70.2853,0.211322,30.485,30.485,0.0517321,39.056,29.0133,32.7292,0,30.4251
1300,41,29434.6,17337.4,89.673,0.28858,38.9709,38.9709,0.0697807,49.8294,43.4279,39.7239,0.263062,62.4162
1300,40,29217.3,17072.2,114.791,0.396336,49.9826,49.9826,0.0946422,63.787,45.911,49.0557,0.220639,61.9766
1300,39,29012.2,16806.9,147.413,0.547444,64.305,64.305,0.129064,81.914,57.635,51.0973,0.188238,109.643
1300,38,28822.8,16541.7,189.867,0.760491,82.9689,82.9689,0.176969,105.505,80.3631,82.4729,0.131291,100.631
1300,37,28653.9,16276.4,245.209,1.06249,107.324,107.324,0.24398,136.257,100.992,109.144,0.353827,139.78
1300,36,28511.7,16011.2,317.425,1.49292,139.13,139.13,0.338201,176.386,136.364,131.671,0.399547,161.901
1300,35,28404.3,15746.1,411.685,2.10972,180.658,180.658,0.471363,228.764,171.825,186.301,0.605387,279.609
1300,34,28342.4,15481.2,534.623,2.99838,234.807,234.807,0.66053,297.078,239.403,206.712,0.258406,261.627
1300,33,28340.1,15216.5,694.622,4.28573,305.21,305.21,0.930645,385.986,353.493,321.285,0.00708789,416.829
1300,32,28416.1,14952.2,902.029,6.16073,396.291,396.291,1.31834,501.238,381.059,410.326,0,473.897
1300,31,28594.7,14688.6,1169.17,8.90649,513.209,513.209,1.87766,649.683,478.705,521.212,3.08857,623.303
1300,30,28907.8,14425.9,1509.91,12.9491,661.568,661.568,2.68879,839.024,555.999,651.377,2.63673,855.832
1300,29,29397,14164.6,1938.35,18.933,846.7,846.7,3.87118,1077.1,907.515,834.81,2.39341,1110.02
1300,28,30115.1,13905.4,2466.09,27.8377,1072.27,1072.27,5.60381,1370.35,1110.05,957.212,5.81361,1390.48
1300,27,31128.5,13649.2,3097.26,41.158,1337.98,1337.98,8.15614,1721.08,1475.1,1008.81,7.48997,1752.38
1300,26,32516.6,13397.5,3820.87,61.1856,1636.24,1636.24,11.9362,2123.17,1307.3,1718.42,14.7711,2108.82
1300,25,34368.6,13152.6,4600.74,91.4463,1948.56,1948.56,17.5655,2556.53,2132.64,2067.14,18.9998,2748.23
1300,24,36771.9,12917.7,5366.11,137.381,2243.33,2243.33,25.9969,2981.83,2177.19,2288.99,28.6433,2947.77
1300,23,39789.1,12697.9,6009.45,207.404,2478.56,2478.56,38.7027,3339.32,2194.29,2332.08,36.7719,3199.15
1300,22,43421.7,12501,6401.74,314.529,2612.95,2612.95,57.9793,3557.31,2391.51,2044.61,48.0484,3399.76
1300,21,47568,12338.7,6431.37,478.844,2625.05,2625.05,87.4489,3573.77,2520.42,2586.82,97.4192,3633.02
1300,20,52001.3,12229.4,6055.8,731.162,2532.29,2532.29,132.912,3365.08,2918.96,2866.42,90.5965,3386.54
1300,19,56398.8,12201.9,5333.96,1118.15,2396.45,2396.45,203.831,2963.97,2511.02,2306.75,256.286,3412.17
1300,18,60425.2,12302,4408.47,1708.8,2310.27,2310.27,316.009,2449.69,2085.99,1945.12,354.499,2145.88
1300,17,63832.6,12604,3444.95,2600.63,2374.23,2374.23,496.508,1914.28,2322.33,2330.86,571.845,2040.62
1300,16,66513.7,13231,2571.59,3919.65,2676.14,2676.14,792.602,1428.98,2611.48,2624.98,870.109,1524.77
1300,15,68491,14391.1,1853.82,5797.99,3270.23,3270.23,1286.4,1030.13,2888.16,3049.41,1462.28,1012.9
1300,14,69866,16440.3,1303.37,8292.24,4132.14,4132.14,2108.78,724.254,4299.39,3651.55,2145.61,702.384
1300,13,70767.3,19970.1,900.976,11183.5,5064.66,5064.66,3404.04,500.653,5079.92,4935.17,3553.89,522.311
1300,12,71316.9,25832.1,616.153,13656.4,5607.29,5607.29,5090.1,342.383,5049.38,5269.39,5985.22,294.74
1300,11,71615.1,34730.4,418.742,14235.7,5214.88,5214.88,6373.4,232.686,5604.14,5166.52,6074.66,205.694
1300,10,71738,45940.8,283.705,11912.3,3878.15,3878.15,6055.96,157.649,3598.27,3323.31,5759.03,147.171
1300,9,71740.5,56583.1,192.045,7831.68,2323.67,2323.67,4265.13,106.715,2164.16,2278.61,4046.96,121.296
1300,8,71661.1,64005,130.079,4228.51,1191.73,1191.73,2376.76,72.2821,1131.01,1277.04,2132.09,72.4498
1300,7,71526.4,68030.1,88.2513,2021.82,561.626,561.626,1151.53,49.0393,598.878,601.391,962.877,38.9279
1300,6,71354.2,69851,60.0128,909.895,256.093,256.093,520.844,33.3478,248.361,298.422,483.393,28.9474
1300,5,71156.8,70537.3,40.924,399.184,116.53,116.53,228.841,22.7406,129.635,91.7739,252.363,21.8093
1300,4,70942.3,70698.2,27.9936,173.669,53.9178,53.9178,99.5549,15.5554,46.7017,46.636,101.968,16.0702
1300,3,70716.3,70626.5,19.2122,75.5099,25.7134,25.7134,43.2548,10.6758,23.5423,26.9156,35.6656,10.3078
1300,2,70482.3,70453.3,13.2312,32.9226,12.7805,12.7805,18.8402,7.35229,11.5523,12.9356,27.0386,7.49202
1300,1,70243,70236.2,9.14461,14.4157,6.6788,6.6788,8.24006,5.08146,6.147,8.50772,9.13789,6.49707
1300,0,70000,70000,6.34315,6.34315,0,0,0,0,0,0,0,0
1400,52,33458.7,21205.2,6.648,0.00873626,3.16232,3.16232,0.00272734,3.92167,3.83352,2.27477,0.0167009,3.99978
1400,51,33201.5,20940.9,8.18474,0.0113445,3.90165,3.90165,0.00350775,4.8282,2.85886,3.20444,0,6.92875
1400,50,32945.1,20676.6,10.1169,0.0148172,4.83303,4.83303,0.00453705,5.96799,5.47022,3.91498,0,8.72862
1400,49,32689.8,20412.1,12.5549,0.0194659,6.01055,6.01055,0.00590161,7.40618,7.97191,5.72646,0.0416731,6.27442
1400,48,32435.6,20147.6,15.6421,0.0257223,7.50454,7.50454,0.00772006,9.22733,8.16833,5.7226,0.0372731,7.19004
1400,47,32183.1,19883,19.5652,0.0341877,9.40672,9.40672,0.010156,11.5415,9.30275,6.76337,0,7.39304
1400,46,31932.7,19618.4,24.5677,0.0457045,11.837,11.837,0.013436,14.4925,16.3661,11.711,0.105957,14.0746
1400,45,31684.9,19353.6,30.9687,0.0614575,14.9528,14.9528,0.0178759,18.2685,19.2948,11.4866,0,19.4811
1400,44,31440.5,19088.9,39.1867,0.0831228,18.9605,18.9605,0.0239173,23.1163,15.9113,19.1843,0.00982982,27.9513
1400,43,31200.5,18824,49.7722,0.113082,24.1324,24.1324,0.0321811,29.3607,26.311,27.5232,0,36.5163
1400,42,30966,18559.1,63.4501,0.154739,30.8274,30.8274,0.0435444,37.4294,23.9942,33.9418,0,38.5257
1400,41,30738.7,18294.2,81.1772,0.212977,39.5193,39.5193,0.0592522,47.8866,34.6779,46.1486,0.366018,50.8898
1400,40,30520.8,18029.2,104.216,0.294849,50.8342,50.8342,0.0810803,61.4774,48.7607,59.332,0.0931463,68.0239
1400,39,30314.9,17764.1,134.235,0.410578,65.599,65.599,0.111574,79.1856,57.9093,74.8434,0,69.9215
1400,38,30124.7,17499.1,173.433,0.575074,84.9037,84.9037,0.154399,102.309,74.5222,90.9737,0.134475,85.724
1400,37,29954.9,17234,224.705,0.810183,110.181,110.181,0.21486,132.554,109.071,103.174,0.65451,154.952
1400,36,29812,16969,291.844,1.14809,143.305,143.305,0.300676,172.159,154.946,129.561,0.514045,182.666
1400,35,29704,16704.1,379.786,1.63643,186.703,186.703,0.423124,224.037,199.752,184.764,0,138.116
1400,34,29642,16439.3,494.887,2.34611,243.485,243.485,0.598771,291.935,293.147,251.379,0.714619,327.698
1400,33,29640.3,16174.7,645.203,3.38321,317.553,317.553,0.85207,380.607,374.132,309.026,0.0277829,412.047
1400,32,29718.2,15910.5,840.703,4.9072,413.669,413.669,1.21929,495.933,431.686,425.909,2.72584,573.713
1400,31,29900.6,15646.8,1093.27,7.15914,537.386,537.386,1.75452,644.925,521.666,469.837,1.77412,674.609
1400,30,30220.4,15384,1416.27,10.5052,694.704,694.704,2.53877,835.46,714.638,692.691,0.674106,835.668
1400,29,30720,15122.4,1823.18,15.5042,891.259,891.259,3.69407,1075.5,627.806,885.721,4.52786,1196.97
1400,28,31453.8,14862.7,2324.86,23.0137,1130.73,1130.73,5.40511,1371.44,1154.03,1121.64,5.37791,1480.91
1400,27,32489.2,14605.8,2924.48,34.355,1412.23,1412.23,7.95297,1725.16,1470.3,1424.44,8.9333,1679.44
1400,26,33906,14353.2,3609.88,51.5737,1726.65,1726.65,11.7677,2129.48,1739.46,1769.83,13.2196,2062.44
1400,25,35792.3,14107,4343.77,77.8487,2052.74,2052.74,17.5113,2562.4,2063.61,1932.16,18.0849,2647.24
1400,24,38230.9,13870.5,5055.01,118.136,2355.19,2355.19,26.2092,2981.96,2212.12,2269.66,27.3459,2598.52
1400,23,41274.5,13648.6,5638.14,180.181,2588.45,2588.45,39.4612,3325.95,2781.17,2900.59,35.252,3751.48
1400,22,44908.6,13449.2,5970.83,276.092,2709.9,2709.9,59.7852,3522.21,2767.54,2449.5,64.782,3472.83
1400,21,49012.2,13284.1,5953.62,424.767,2700.89,2700.89,91.1853,3512.06,3295.3,2426.21,76.5983,4208.6
1400,20,53344.3,13172.3,5558.57,655.526,2585.66,2585.66,140.115,3279.01,2649.87,3090.06,159.616,2515.72
1400,19,57581.7,13143.3,4854.06,1013.28,2434.29,2434.29,217.149,2863.42,3033.27,2219.76,216.071,2897.3
1400,18,61407.9,13245,3980.54,1565.2,2346.39,2346.39,339.979,2348.13,2280.89,2379.02,339.67,1977.56
1400,17,64604,13555,3090.68,2407.26,2427.37,2427.37,538.863,1823.2,2393.43,2886.13,454.415,1682.5
1400,16,67090.1,14202.2,2296.31,3664.69,2768.93,2768.93,866.367,1354.6,2471.37,2372.67,701.407,1403.65
1400,15,68904.9,15404.8,1650.34,5469.39,3427.5,3427.5,1412.69,973.538,3770.51,2991.68,1328.79,836.92
1400,14,70154.5,17534,1158.42,7876,4372.17,4372.17,2317.72,683.357,4335.34,4818,2578.54,556.361
1400,13,70964.1,21198.2,800.385,10656.2,5376.64,5376.64,3721.53,472.149,5523.13,4818.18,3927.86,419.229
1400,12,71449.1,27243.4,547.56,12979,5925.81,5925.81,5485.82,323.007,6778.88,5894.73,5509.7,263.204
1400,11,71703,36281.5,372.497,13395.4,5445.48,5445.48,6705.86,219.737,5718.69,5869.57,8111.81,196.66
1400,10,71795.9,47390.5,252.743,11035,3988.21,3988.21,6193.73,149.094,4236.04,3517.56,6084.26,196.78
1400,9,71778.4,57634.3,171.398,7144.46,2359.77,2359.77,4260.32,101.108,2102.73,2554.36,3808.73,108.875
1400,8,71685.8,64603,116.338,3819.69,1201.95,1201.95,2340.9,68.6279,1144.86,1087.02,2462.19,83.7008
1400,7,71542.3,68319.2,79.1116,1819.01,565.265,565.265,1127.46,46.6682,577.669,610.843,1131.84,37.8394
1400,6,71364.4,69979.2,53.9324,818.37,257.938,257.938,509.391,31.8148,236.496,277.633,548.736,28.5241
1400,5,71163.2,70591.7,36.8757,359.603,117.617,117.617,224.097,21.7531,112.411,122.057,232.65,14.4368
1400,4,70946.2,70720.7,25.2954,156.842,54.5729,54.5729,97.726,14.9218,68.4075,63.6274,104.945,20.0955
1400,3,70718.5,70635.4,17.4118,68.3961,26.1071,26.1071,42.5858,10.2713,20.267,24.0423,43.7649,7.35037
1400,2,70483.5,70456.7,12.0283,29.9173,13.0192,13.0192,18.6092,7.09552,12.8035,15.8765,17.487,6.71991
1400,1,70243.5,70237.2,8.33997,13.1444,6.82693,6.82693,8.16714,4.91977,6.86954,8.14562,9.28352,6.20645
1400,0,70000,70000,5.80435,5.80435,0,0,0,0,0,0,0,0
1500,52,33120.9,21067.3,6.48137,0.00979608,2.98903,2.98903,0.00295517,3.7504,3.26688,2.13551,0,5.26741
1500,51,32863.4,20803,7.97563,0.0126958,3.68601,3.68601,0.00379293,4.61504,3.2026,5.38869,0,1.09364
