time,low95:S:France__all,S:France__all,high95:S:France__all,low95:A:France__all,A:France__all,high95:A:France__all,low95:I:France__all,I:France__all,high95:I:France__all,low95:France__Sentinelles__inc,France__Sentinelles__inc,high95:France__Sentinelles__inc
198,6.27341e+07,6.27565e+07,6.27788e+07,33491.9,37157.1,40822.3,8768.14,9406.72,10045.3,9066.74,9920.3,10773.9
199,6.27272e+07,6.27496e+07,6.27721e+07,33112,36750.6,40389.2,8679.08,9312.53,9945.99,8966.17,9812.69,10659.2
200,6.27094e+07,6.2732e+07,6.27545e+07,36706.7,40313.9,43921.1,9235.37,9863.59,10491.8,9883.09,10722.7,11562.2
201,6.26885e+07,6.27111e+07,6.27338e+07,40872.8,44568.2,48263.6,9990.11,10621.4,11252.7,10966.6,11817.5,12668.4
202,6.26624e+07,6.26852e+07,6.2708e+07,46411.4,50285.1,54158.8,11039.8,11682.3,12324.8,12409.4,13291.5,14173.5
203,6.26416e+07,6.26647e+07,6.26878e+07,49240.9,53390.5,57540.1,11767.3,12430.4,13093.5,13181.6,14114.5,15047.5
204,6.26235e+07,6.26468e+07,6.26702e+07,50806.4,55223,59639.6,12302.3,12991.3,13680.2,13627.5,14618,15608.6
205,6.26001e+07,6.26237e+07,6.26474e+07,54404.8,59053.1,63701.4,13093.5,13811.2,14528.9,14571.9,15616,16660.1
206,6.2581e+07,6.2605e+07,6.2629e+07,55775.6,60690,65604.5,13603.8,14354.6,15105.4,14975.4,16075.9,17176.4
207,6.25663e+07,6.25907e+07,6.2615e+07,55280.9,60425.4,65569.8,13803.4,14588.3,15373.1,14896.9,16051.8,17206.7
208,6.25584e+07,6.2583e+07,6.26077e+07,52248.9,57549.4,62849.9,13541,14357.2,15173.4,14161.4,15358.5,16555.5
209,6.25552e+07,6.25801e+07,6.2605e+07,47943.7,53277.5,58611.3,12927.2,13766.5,14605.9,13068.2,14284.4,15500.6
210,6.25378e+07,6.25629e+07,6.25879e+07,50219.7,55459.9,60700,13146,13995.7,14845.4,13597.4,14804.9,16012.3
211,6.25209e+07,6.25462e+07,6.25715e+07,51804.4,57057.8,62311.1,13370.2,14230.5,15090.9,14005.4,15211.7,16417.9
212,6.2506e+07,6.25315e+07,6.25571e+07,52334.2,57644,62953.7,13486.6,14357.9,15229.2,14152.3,15369.1,16585.9
213,6.2495e+07,6.25208e+07,6.25465e+07,51274.9,56638.1,62001.2,13362.7,14244,15125.4,13895,15124.2,16353.5
214,6.24735e+07,6.24995e+07,6.25254e+07,54521,59889.3,65257.7,13865.2,14753.1,15641,14704.6,15939.1,17173.6
215,6.24628e+07,6.2489e+07,6.25153e+07,53027.4,58497.6,63967.7,13730.3,14629.4,15528.4,14362,15612.8,16863.6
216,6.24571e+07,6.24835e+07,6.251e+07,49956.6,55450.7,60944.8,13274.6,14181.2,15087.9,13584.4,14846.1,16107.7
217,6.2449e+07,6.24756e+07,6.25022e+07,48378.2,53798.3,59218.5,12945.1,13851.8,14758.5,13157.6,14410.5,15663.4
218,6.24358e+07,6.24625e+07,6.24893e+07,48951.6,54277.1,59602.6,12929.6,13831.7,14733.7,13279.3,14514,15748.6
219,6.24185e+07,6.24454e+07,6.24723e+07,50899.6,56180.7,61461.8,13184.1,14082,14980,13766.7,14989.1,16211.6
220,6.23974e+07,6.24245e+07,6.24515e+07,53903,59211.9,64520.8,13682.9,14580.8,15478.7,14537.5,15761.1,16984.8
221,6.23856e+07,6.24129e+07,6.24402e+07,52975,58388.9,63802.8,13640.3,14544.3,15448.2,14335.7,15576.3,16816.8
222,6.23711e+07,6.23986e+07,6.24261e+07,53270.3,58724.2,64178.1,13733,14641.7,15550.3,14410.7,15663.9,16917.1
223,6.23559e+07,6.23836e+07,6.24113e+07,53793.1,59283.9,64774.7,13857.3,14771.1,15684.8,14549.9,15811.6,17073.4
224,6.23456e+07,6.23735e+07,6.24014e+07,52447.9,57980.3,63512.7,13692,14611.5,15531,14221.3,15492.2,16763
225,6.2326e+07,6.23541e+07,6.23822e+07,54805.2,60326.4,65847.5,14054.9,14977.1,15899.2,14805.5,16077.8,17350.1
226,6.2304e+07,6.23323e+07,6.23606e+07,57647.7,63233.9,68820.1,14569,15497.6,16426.2,15543,16824.9,18106.8
227,6.22905e+07,6.2319e+07,6.23476e+07,56916.7,62629.7,68342.7,14590.4,15530.3,16470.2,15396.3,16701.2,18006.1
228,6.22657e+07,6.22945e+07,6.23233e+07,60603.7,66380.7,72157.6,15237.6,16187.2,17136.9,16326.2,17649.4,18972.7
229,6.22495e+07,6.22786e+07,6.23077e+07,60463.8,66394.2,72324.5,15384.1,16349.2,17314.4,16338.4,17689.1,19039.8
230,6.22385e+07,6.22679e+07,6.22973e+07,58491.1,64522.6,70554.1,15196.2,16176.1,17156,15860,17236.8,18613.5
231,6.2222e+07,6.22517e+07,6.22813e+07,58985.9,65032.4,71079,15292.1,16282,17271.9,15973.1,17360.3,18747.5
232,6.22121e+07,6.2242e+07,6.22718e+07,56952,63028.6,69105.3,15003.8,16002.9,17002,15470.9,16865.2,18259.4
233,6.2202e+07,6.22321e+07,6.22621e+07,55357,61396,67435,14709.3,15711.9,16714.6,15051.2,16442.8,17834.4
234,6.2186e+07,6.22162e+07,6.22464e+07,56262.6,62231,68199.3,14771.3,15772.7,16774,15257.8,16637.3,18016.8
235,6.21654e+07,6.21957e+07,6.22261e+07,58649.2,64599.4,70549.6,15121.5,16122.4,17123.3,15859.9,17232.8,18605.6
236,6.21456e+07,6.21762e+07,6.22068e+07,60297.1,66305.2,72313.3,15435.1,16439.8,17444.4,16296.3,17676.6,19057
237,6.21366e+07,6.21675e+07,6.21983e+07,57715.3,63808.4,69901.5,15116.6,16128.1,17139.6,15672.6,17069,18465.5
238,6.2113e+07,6.2144e+07,6.2175e+07,61064.9,67137.2,73209.4,15628.3,16641.7,17655,16493.8,17892.9,19292.1
239,6.21041e+07,6.21354e+07,6.21666e+07,58372.4,64532.9,70693.3,15296.1,16317.2,17338.2,15853.8,17265.3,18676.8
240,6.20971e+07,6.21286e+07,6.21601e+07,55468.3,61606.9,67745.5,14820,15843.3,16866.6,15103.9,16518.2,17932.5
241,6.20859e+07,6.21175e+07,6.21491e+07,54653.5,60692,66730.6,14586.5,15605.2,16623.9,14866,16264.4,17662.7
242,6.20607e+07,6.20924e+07,6.21241e+07,59010.1,64959.2,70908.4,15188.8,16200.5,17212.2,15945.4,17324.4,18703.5
243,6.20404e+07,6.20723e+07,6.21042e+07,60816.3,66837.3,72858.2,15540.2,16553.7,17567.3,16435,17818.9,19202.9
244,6.20231e+07,6.20552e+07,6.20874e+07,61248.4,67365.7,73483,15708.8,16728.1,17747.5,16569.6,17971.7,19373.9
245,6.20145e+07,6.20469e+07,6.20793e+07,58448.1,64640.8,70833.4,15354,16380.4,17406.8,15882.8,17302.4,18721.9
246,6.20088e+07,6.20414e+07,6.2074e+07,55126.9,61287.8,67448.7,14803.5,15831.5,16859.5,15026.1,16446.4,17866.6
247,6.20055e+07,6.20382e+07,6.20709e+07,51527.8,57569.6,63611.5,14105.6,15127.4,16149.3,14081.8,15482.6,16883.4
248,6.19981e+07,6.20308e+07,6.20635e+07,50011,55863.4,61715.8,13660.6,14667.3,15674.1,13649.9,15014.3,16378.7
249,6.19882e+07,6.20209e+07,6.20537e+07,49512.3,55191.9,60871.6,13391.7,14380.1,15368.4,13490,14816,16142
250,6.19827e+07,6.20155e+07,6.20483e+07,47456.1,53003,58549.9,12905.2,13875.3,14845.3,12947,14241.2,15535.5
251,6.19771e+07,6.20099e+07,6.20426e+07,45731.5,51119.5,56507.4,12455.7,13404.4,14353.1,12476.6,13736.6,14996.6
252,6.19654e+07,6.19981e+07,6.20309e+07,46296.8,51520.1,56743.3,12386.4,13311.9,14237.4,12589.5,13812.8,15036.2
253,6.19621e+07,6.19949e+07,6.20277e+07,43757.6,48886.4,54015.3,11863.8,12770.6,13677.3,11934.3,13131.8,14329.3
254,6.19467e+07,6.19795e+07,6.20123e+07,45717.8,50695.8,55673.9,12051.4,12935.9,13820.4,12401.9,13568.2,14734.5
255,6.19335e+07,6.19664e+07,6.19992e+07,46519.4,51457.3,56395.2,12143.8,13013.9,13883.9,12609.4,13759.3,14909.2
256,6.19266e+07,6.19595e+07,6.19924e+07,45018.5,49947.8,54877.1,11892,12752.1,13612.3,12232.1,13376.4,14520.8
257,6.19151e+07,6.1948e+07,6.1981e+07,45318.9,50190.6,55062.3,11895.6,12744.6,13593.7,12295.2,13428.7,14562.2
258,6.19025e+07,6.19356e+07,6.19686e+07,45887.1,50727.8,55568.6,11966.1,12806.6,13647,12438.1,13562.5,14686.9
259,6.18779e+07,6.1911e+07,6.19441e+07,50531.1,55366,60200.9,12724.7,13559.4,14394.1,13619.7,14740.4,15861.1
260,6.18609e+07,6.18942e+07,6.19275e+07,51778.5,56745.6,61712.8,13064.9,13904.1,14743.3,13976.5,15115.5,16254.6
261,6.1853e+07,6.18865e+07,6.19199e+07,49687.8,54775.9,59864,12874.5,13721.8,14569,13475.3,14640.1,15804.9
262,6.18389e+07,6.18724e+07,6.1906e+07,50253.7,55362.3,60470.9,12997,13849.2,14701.4,13611,14787,15963
263,6.18224e+07,6.18561e+07,6.18898e+07,51595.1,56737.8,61880.5,13249.3,14107.2,14965.1,13958.1,15141.4,16324.7
264,6.18037e+07,6.18376e+07,6.18714e+07,53525.1,58732.1,63939.1,13623.4,14489,15354.6,14461.7,15657.4,16853.1
265,6.1785e+07,6.18191e+07,6.18531e+07,55190,60497.5,65805,13994.2,14870.4,15746.6,14906.9,16122,17337.2
266,6.1765e+07,6.17992e+07,6.18335e+07,57154.4,62578.9,68003.3,14429.9,15319.2,16208.5,15428.3,16667.8,17907.4
267,6.17467e+07,6.17812e+07,6.18157e+07,58217.5,63779.4,69341.3,14749.2,15654.3,16559.3,15728.5,16996.7,18264.9
268,6.17319e+07,6.17665e+07,6.18012e+07,57916.1,63604.4,69292.8,14847.8,15769.7,16691.7,15679.8,16976.8,18273.8
269,6.17102e+07,6.17451e+07,6.178e+07,60300.6,66070.4,71840.2,15307.3,16244.5,17181.8,16288.4,17607.4,18926.4
270,6.16901e+07,6.17252e+07,6.17604e+07,61774.2,67672.5,73570.9,15675.8,16630.7,17585.7,16692.4,18037.2,19382
271,6.16707e+07,6.17061e+07,6.17415e+07,62793.2,68824.3,74855.3,15980.3,16954.1,17927.8,16978,18352.2,19726.3
272,6.16501e+07,6.16857e+07,6.17213e+07,64215.3,70369.7,76524.1,16336.4,17329,18321.7,17359.8,18762.5,20165.3
273,6.16317e+07,6.16676e+07,6.17035e+07,64594.8,70878.3,77161.7,16538.8,17551.1,18563.5,17484.8,18916.4,20348
274,6.16101e+07,6.16463e+07,6.16824e+07,66215.1,72601.9,78988.7,16901.8,17932.7,18963.5,17908.3,19365.6,20822.8
275,6.15835e+07,6.162e+07,6.16564e+07,69571.1,76079.4,82587.7,17549.6,18599.7,19649.8,18776.5,20260.3,21744
276,6.1571e+07,6.16078e+07,6.16445e+07,66976.1,73666.2,80356.3,17357.1,18430.1,19503,18183.5,19703.4,21223.2
277,6.15469e+07,6.1584e+07,6.1621e+07,69424.4,76168.5,82912.6,17793.3,18883.3,19973.3,18783,20325.1,21867.3
278,6.15274e+07,6.15647e+07,6.1602e+07,69738.5,76596.3,83454.1,17963.3,19072,20180.8,18896.7,20461.3,22025.9
279,6.15137e+07,6.15512e+07,6.15888e+07,67816.1,74763.9,81711.8,17764.3,18890.3,20016.2,18433.4,20020.5,21607.7
280,6.14925e+07,6.15304e+07,6.15682e+07,69137.9,76095.8,83053.7,17976.5,19114.1,20251.7,18750.1,20346.7,21943.4
281,6.14772e+07,6.15153e+07,6.15534e+07,68011.3,75019.5,82027.8,17847.5,18996.7,20146,18485.4,20091.8,21698.3
282,6.14593e+07,6.14976e+07,6.1536e+07,68116.4,75127.9,82139.5,17861.4,19018.4,20175.3,18503.2,20114.7,21726.3
283,6.14295e+07,6.1468e+07,6.15066e+07,72713,79732.5,86751.9,18586.3,19749.4,20912.5,19654.8,21268.9,22883.1
284,6.14064e+07,6.14452e+07,6.14841e+07,73983.4,81142.7,88302.1,18930.1,20106.1,21282.2,20026.8,21662.4,23298.1
285,6.13906e+07,6.14297e+07,6.14689e+07,72371.9,79660.6,86949.3,18823.4,20014.2,21204.9,19655.7,21320,22984.3
286,6.13733e+07,6.14127e+07,6.14521e+07,71668.1,78999.7,86331.4,18765.5,19967.4,21169.2,19474.5,21155.1,22835.6
287,6.13599e+07,6.13996e+07,6.14392e+07,69665.5,77010.1,84354.8,18466.3,19676.5,20886.7,18971.1,20657.9,22344.8
288,6.13415e+07,6.13813e+07,6.14212e+07,69917.9,77215.9,84513.9,18452.7,19665.8,20879,19011.8,20693.9,22376
289,6.13243e+07,6.13644e+07,6.14045e+07,69634.6,76911.6,84188.6,18377.4,19592.4,20807.4,18939.1,20616.1,22293.1
290,6.13039e+07,6.13442e+07,6.13845e+07,70580.7,77835.2,85089.7,18498,19713.3,20928.6,19170.4,20843.1,22515.8
291,6.12861e+07,6.13267e+07,6.13672e+07,70387.5,77654.4,84921.2,18475.7,19692.5,20909.3,19130.9,20804.2,22477.5
292,6.12683e+07,6.1309e+07,6.13497e+07,70279.8,77547.6,84815.5,18459.3,19676.9,20894.6,19103.2,20777.4,22451.7
293,6.12545e+07,6.12955e+07,6.13364e+07,68671.4,75936.1,83200.9,18200.8,19418.8,20636.8,18699.8,20373.8,22047.8
294,6.12367e+07,6.12778e+07,6.13189e+07,68848.7,76063.1,83277.5,18178.3,19393.3,20608.4,18725.6,20392,22058.5
295,6.12214e+07,6.12627e+07,6.1304e+07,68044.4,75230.7,82417,18019.1,19231.4,20443.6,18521.6,20180.8,21840
296,6.12108e+07,6.12523e+07,6.12937e+07,65640.9,72783,79925.2,17587.5,18795.3,20003.2,17906.9,19557.5,21208.1
297,6.11955e+07,6.12371e+07,6.12787e+07,65343.4,72382.6,79421.9,17433.9,18632.5,19831.1,17800.5,19432.6,21064.6
298,6.11792e+07,6.1221e+07,6.12627e+07,65374.1,72335.2,79296.4,17355.3,18544.4,19733.6,17795.2,19408.7,21022.2
299,6.11689e+07,6.12107e+07,6.12526e+07,63250.3,70157.7,77065.1,16953.2,18133.6,19314,17254.2,18853.9,20453.7
300,6.11644e+07,6.12063e+07,6.12483e+07,59375.6,66179.2,72982.9,16218.2,17386.3,18554.3,16249.9,17829.7,19409.5
301,6.11508e+07,6.11928e+07,6.12347e+07,59333.7,65946.8,72559.9,16020.8,17168.9,18316.9,16187.2,17730.4,19273.6
302,6.11463e+07,6.11883e+07,6.12304e+07,55996.4,62481.1,68965.9,15333.8,16463.3,17592.9,15326.1,16837.2,18348.3
303,6.11382e+07,6.11802e+07,6.12223e+07,54405.2,60695.2,66985.3,14875.3,15980.5,17085.7,14875.9,16347.4,17818.8
304,6.11361e+07,6.11781e+07,6.12202e+07,50914.6,57022.6,63130.7,14108.1,15187.7,16267.3,13957.2,15387.2,16817.2
305,6.11248e+07,6.11668e+07,6.12088e+07,51047.3,56918.3,62789.3,13900.5,14948.8,15997,13939.5,15319.3,16699.2
306,6.11098e+07,6.11518e+07,6.11938e+07,52240.6,57956.7,63672.7,13945.6,14966.9,15988.2,14222.4,15562.4,16902.3
307,6.10973e+07,6.11393e+07,6.11813e+07,52306.5,57950.5,63594.5,13882.7,14883.8,15884.8,14236,15553.4,16870.7
308,6.10889e+07,6.1131e+07,6.11731e+07,50886.8,56476.6,62066.4,13597.6,14582.1,15566.7,13870.2,15172.5,16474.8
309,6.10805e+07,6.11226e+07,6.11647e+07,49701,55204.6,60708.2,13326.4,14294.2,15262,13551.6,14835.4,16119.2
310,6.10683e+07,6.11104e+07,6.11526e+07,49911.8,55317.9,60723.9,13275.4,14226.5,15177.5,13587.4,14849.4,16111.5
311,6.10615e+07,6.11037e+07,6.11458e+07,48212.6,53557.4,58902.1,12940.3,13877.5,14814.8,13150.3,14395.6,15641
312,6.10556e+07,6.10978e+07,6.114e+07,46431.1,51678.5,56925.9,12558.1,13480,14401.8,12677.3,13902.4,15127.5
313,6.10487e+07,6.10909e+07,6.11331e+07,45198.4,50323.2,55448.1,12239.9,13144.3,14048.7,12339.6,13538.6,14737.5
314,6.10362e+07,6.10784e+07,6.11206e+07,46012.2,51015.2,56018.1,12260.6,13146.9,14033.2,12525.7,13697.1,14868.5
315,6.10168e+07,6.1059e+07,6.11012e+07,48929.8,53874.2,58818.7,12690.7,13563.2,14435.6,13265,14418.8,15572.6
316,6.10039e+07,6.10463e+07,6.10886e+07,49123.8,54112.7,59101.6,12769.7,13636.6,14503.6,13334.8,14490.2,15645.7
317,6.09853e+07,6.10277e+07,6.10701e+07,51298.3,56316.6,61334.9,13163.3,14027.1,14890.9,13893.1,15054.4,16215.7
318,6.09727e+07,6.10152e+07,6.10577e+07,51089.5,56188.7,61287.9,13224.6,14090.8,14957,13864.6,15039.1,16213.6
319,6.09622e+07,6.10048e+07,6.10474e+07,50188.8,55334.4,60480,13142.7,14011.9,14881.1,13644.4,14830.7,16016.9
320,6.09543e+07,6.0997e+07,6.10397e+07,48551.5,53702.8,58854.2,12897.8,13768.8,14639.8,13227.8,14418.1,15608.4
321,6.09385e+07,6.09812e+07,6.1024e+07,50005.3,55114,60222.6,13091.5,13960.9,14830.3,13582.4,14767,15951.5
322,6.09274e+07,6.09702e+07,6.1013e+07,49506.7,54631.5,59756.3,13028.3,13898.8,14769.2,13466.1,14650.7,15835.4
323,6.09127e+07,6.09556e+07,6.09985e+07,50378.9,55498.9,60618.9,13165.3,14035.7,14906.2,13684.3,14869.2,16054
324,6.09006e+07,6.09436e+07,6.09867e+07,50165.4,55307.8,60450.2,13156.1,14028.2,14900.3,13638.5,14826.5,16014.5
325,6.08882e+07,6.09313e+07,6.09744e+07,50116.4,55267,60417.6,13159.8,14033.2,14906.6,13626.8,14817.5,16008.2
326,6.08717e+07,6.09149e+07,6.09581e+07,51554.7,56709.5,61864.3,13397.1,14271.4,15145.8,13991.9,15183.9,16375.9
327,6.08525e+07,6.08958e+07,6.09391e+07,53766.8,58966.7,64166.5,13799.6,14677.6,15555.7,14565.9,15765.1,16964.2
328,6.08224e+07,6.08659e+07,6.09093e+07,59618.9,64912.1,70205.4,14829.6,15715.2,16600.8,16069.4,17285.3,18501.1
329,6.08017e+07,6.08453e+07,6.0889e+07,61167.3,66687.8,72208.3,15325.9,16228.7,17131.5,16527.5,17782.1,19036.6
330,6.07778e+07,6.08217e+07,6.08655e+07,63816.3,69533.3,75250.4,15962.1,16885.1,17808.1,17233.5,18532.3,19831.2
331,6.07548e+07,6.07988e+07,6.08429e+07,65860.9,71788.7,77716.5,16522.3,17469.4,18416.5,17797.3,19141.3,20485.3
332,6.07409e+07,6.07852e+07,6.08295e+07,64126.1,70259.3,76392.6,16508.1,17481.8,18455.6,17413.2,18803.2,20193.1
333,6.07178e+07,6.07623e+07,6.08068e+07,66430,72663.8,78897.5,16975.1,17971.7,18968.3,17993,19414.5,20836
334,6.06921e+07,6.07368e+07,6.07815e+07,69445,75820,82195,17592.7,18613.2,19633.6,18784.8,20236.4,21687.9
335,6.06749e+07,6.07198e+07,6.07648e+07,68659.7,75220.2,81780.7,17686.6,18733.2,19779.9,18641,20131.1,21621.3
336,6.06587e+07,6.07038e+07,6.0749e+07,67744.6,74415.9,81087.2,17674.2,18743.8,19813.4,18424.5,19945.9,21467.4
337,6.06215e+07,6.06669e+07,6.07123e+07,75282.7,82011.7,88740.7,18889.8,19978.2,21066.6,20310.6,21850.8,23390.9
338,6.05993e+07,6.0645e+07,6.06907e+07,75659.1,82642.3,89625.5,19233.4,20349.4,21465.4,20500.2,22082.4,23664.6
339,6.05832e+07,6.06292e+07,6.06751e+07,73739.2,80908.4,88077.7,19160.1,20303.1,21446.1,20056.4,21684.8,23313.3
340,6.05678e+07,6.0614e+07,6.06602e+07,71998,79248.5,86498.9,18987.4,20152.5,21317.6,19619.8,21275.8,22931.8
341,6.05631e+07,6.06095e+07,6.0656e+07,66438.1,73703.6,80969,18138.5,19319.7,20501,18218.7,19885.5,21552.2
342,6.05426e+07,6.05892e+07,6.06359e+07,68008.6,75130.5,82252.3,18210.5,19394,20577.4,18546.1,20194.8,21843.5
343,6.05234e+07,6.05702e+07,6.06169e+07,68769.2,75847,82924.8,18255.2,19440.8,20626.4,18737.8,20372.8,22007.7
344,6.05043e+07,6.05513e+07,6.05982e+07,69281.7,76350.8,83420,18306.7,19494.1,20681.4,18868.3,20499.6,22130.9
345,6.04885e+07,6.05356e+07,6.05828e+07,68500.2,75576.1,82652,18176.8,19366,20555.1,18675.8,20307.7,21939.6
346,6.04731e+07,6.05204e+07,6.05677e+07,67691.8,74747.7,81803.5,18020.2,19209.1,20398,18463.7,20093.3,21722.8
347,6.04552e+07,6.05027e+07,6.05501e+07,67940.3,74958.4,81976.4,18016,19202.7,20389.4,18514.6,20137.5,21760.3
348,6.04378e+07,6.04854e+07,6.0533e+07,67970,74969.4,81968.8,17997.6,19182.4,20367.1,18521.2,20138.9,21756.6
349,6.04274e+07,6.04751e+07,6.05229e+07,65393.1,72379.3,79365.4,17568.4,18751.3,19934.1,17872.5,19486.8,21101.2
350,6.04191e+07,6.0467e+07,6.05148e+07,62496.8,69396.7,76296.6,17010.9,18186.8,19362.7,17112.9,18713.3,20313.8
351,6.04155e+07,6.04635e+07,6.05114e+07,58350.1,65105.7,71861.4,16182.1,17345,18507.9,16026.2,17599.1,19172.1
352,6.04077e+07,6.04557e+07,6.05037e+07,56396.2,62928.1,69460.1,15624.5,16765.4,17906.3,15472.5,17001.3,18530.2
353,6.03925e+07,6.04405e+07,6.04885e+07,57260.4,63582.6,69904.9,15544.3,16660,17775.7,15648.9,17130.8,18612.8
354,6.03839e+07,6.04319e+07,6.048e+07,55543.6,61749.9,67956.2,15124.7,16219.7,17314.7,15201.2,16651.2,18101.3
355,6.03685e+07,6.04166e+07,6.04646e+07,56399.6,62468.2,68536.7,15125.8,16198.8,17271.8,15388.7,16808.3,18228
356,6.03621e+07,6.04102e+07,6.04583e+07,53913.5,59911.5,65909.5,14637.1,15692.9,16748.8,14753.9,16152.5,17551.2
357,6.03546e+07,6.04027e+07,6.04509e+07,52177.3,58045.4,63913.5,14223.2,15259,16294.8,14281.6,15654,17026.4
358,6.03417e+07,6.03898e+07,6.0438e+07,52499.4,58224.4,63949.3,14139.1,15153.5,16168,14335.1,15675.9,17016.6
359,6.03236e+07,6.03717e+07,6.04199e+07,54461.5,60097.8,65734.1,14380.8,15377.4,16374,14823.8,16140.8,17457.7
360,6.03101e+07,6.03583e+07,6.04066e+07,54465.6,60096.7,65727.8,14379.5,15365.2,16350.8,14835.9,16144.8,17453.7
361,6.02965e+07,6.03448e+07,6.03931e+07,54492.2,60113.4,65734.6,14384,15361.1,16338.1,14843.1,16148.5,17453.9
362,6.02786e+07,6.0327e+07,6.03754e+07,56015.7,61627.4,67239.1,14635.1,15605.5,16575.9,15229.9,16532.1,17834.3
363,6.02662e+07,6.03147e+07,6.03632e+07,55361.2,61008.6,66656.1,14577.2,15545.4,16513.7,15080.2,16386.3,17692.4
364,6.02519e+07,6.03004e+07,6.0349e+07,55509,61159,66808.9,14616.1,15582.2,16548.2,15116.2,16424.3,17732.4
365,6.02482e+07,6.02969e+07,6.03456e+07,51860.3,57515.9,63171.5,14043.4,15008.3,15973.2,14197.1,15505.9,16814.8
366,6.02387e+07,6.02875e+07,6.03362e+07,50877.4,56428.8,61980.3,13782.8,14739.5,15696.2,13913,15206.1,16499.3
367,6.02251e+07,6.02739e+07,6.03226e+07,51465.7,56919.9,62374.2,13777.3,14724,15670.7,14043.3,15315.2,16587
368,6.02169e+07,6.02657e+07,6.03145e+07,49992,55398.1,60804.3,13481.5,14420.1,15358.7,13665.3,14923.4,16181.5
369,6.02018e+07,6.02506e+07,6.02995e+07,51153.3,56479.8,61806.4,13590.6,14518.8,15447,13941.5,15183.7,16425.8
370,6.01894e+07,6.02383e+07,6.02872e+07,51121.6,56427.8,61734,13563.1,14484.4,15405.7,13936.7,15170.2,16403.6
371,6.01762e+07,6.02252e+07,6.02741e+07,51345.4,56633.2,61921.1,13583.8,14499.3,15414.7,13991.6,15220,16448.5
372,6.01711e+07,6.02202e+07,6.02692e+07,48660,53939.6,59219.3,13142.3,14053.4,14964.5,13311.2,14536.6,15762
373,6.01603e+07,6.02094e+07,6.02584e+07,48450.9,53643.3,58835.7,13024.1,13926.2,14828.2,13232.7,14443.6,15654.5
374,6.01472e+07,6.01963e+07,6.02454e+07,49016.5,54144.8,59273,13051.6,13944.8,14838,13366.8,14562.2,15757.7
375,6.0128e+07,6.01772e+07,6.02264e+07,51582.6,56682.9,61783.2,13444.1,14330.7,15217.2,14018.4,15205,16391.6
376,6.01083e+07,6.01575e+07,6.02068e+07,53916.9,59070.6,64224.3,13881.6,14767.5,15653.3,14631.7,15823.7,17015.7
377,6.00919e+07,6.01413e+07,6.01907e+07,54725.9,59978.5,65231.1,14124.1,15014.5,15904.9,14864.7,16074,17283.2
378,6.00766e+07,6.01261e+07,6.01756e+07,55099,60439.1,65779.2,14288.9,15186.1,16083.3,14978.4,16206.8,17435.2
379,6.00639e+07,6.01135e+07,6.01631e+07,54504.1,59914.5,65324.9,14282.1,15187.2,16092.2,14842.7,16087.5,17332.4
380,6.00502e+07,6.01e+07,6.01497e+07,54395.1,59838.3,65281.5,14308.3,15219.9,16131.6,14818,16073,17328.1
381,6.00379e+07,6.00877e+07,6.01375e+07,53866.3,59331.4,64796.5,14252,15169.4,16086.8,14687.8,15949.1,17210.5
382,6.00152e+07,6.00651e+07,6.0115e+07,57213.9,62680.8,68147.8,14787.5,15708.8,16630.1,15532,16795.8,18059.6
383,5.99956e+07,6.00457e+07,6.00957e+07,58895.2,64460,70024.9,15160.7,16091.1,17021.5,15990.2,17269,18547.8
384,5.99732e+07,6.00234e+07,6.00736e+07,61424.6,67102,72779.5,15687.2,16629.2,17571.2,16655.8,17957.9,19260
385,5.99576e+07,6.00079e+07,6.00582e+07,61063.8,66888.7,72713.6,15803.8,16761.1,17718.4,16605.4,17937,19268.6
386,5.99426e+07,5.99931e+07,6.00436e+07,60589.5,66506.9,72424.3,15842.1,16813.8,17785.5,16499.7,17855.9,19212.1
387,5.9926e+07,5.99767e+07,6.00273e+07,60869.2,66840.8,72812.4,15950.1,16934.4,17918.6,16576.2,17948.2,19320.2
388,5.99084e+07,5.99591e+07,6.00099e+07,61552.3,67573.2,73594,16111.9,17107.6,18103.2,16757.8,18142.3,19526.7
389,5.98822e+07,5.99331e+07,5.9984e+07,65376.9,71453.7,77530.6,16772.7,17779.4,18786,17733.2,19130.5,20527.7
390,5.98638e+07,5.99149e+07,5.9966e+07,65636.8,71860.3,78083.8,16978.5,18001.1,19023.7,17847.1,19270.3,20693.5
391,5.98486e+07,5.98999e+07,5.99511e+07,64717.1,71048.5,77380,16962.4,18000.5,19038.7,17636.4,19086.2,20536.1
392,5.98342e+07,5.98856e+07,5.9937e+07,63721.9,70105.1,76488.2,16868.3,17919.3,18970.3,17388.9,18855.2,20321.6
393,5.98228e+07,5.98743e+07,5.99259e+07,61798.6,68193.7,74588.7,16577.8,17638.2,18698.7,16900.5,18373.8,19847
394,5.98082e+07,5.98599e+07,5.99116e+07,61405.7,67758.2,74110.6,16461.9,17526.4,18590.9,16781.4,18250.6,19719.8
395,5.97962e+07,5.9848e+07,5.98997e+07,60131.9,66447.4,72762.9,16207.4,17273.5,18339.5,16451.1,17913.1,19375.1
396,5.97836e+07,5.98355e+07,5.98874e+07,59245.2,65499.6,71754,15988.7,17052.5,18116.3,16208.8,17659.8,19110.8
